Address,Place,City,State,Phone,Zip,CountryCode,Country,Location,Latitude,Longitude,geometry
"['Street:  35 Jln Tiara 5 Bandar Baru', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033348-7261', 'Zip code  41150', 'Country calling code  +60', 'Country  Malaysia']",35 Jln Tiara 5 Bandar Baru,Klang,Selangor,033348-7261,41150,60,Malaysia,"35 Jln Tiara 5 Bandar Baru, Klang, Selangor",3.0648032,101.4631782,POINT (101.4631782 3.0648032)
"['Street:  3 Jalan Pjs 11/16 Bandar Sunway', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  60356343558', 'Zip code  46150', 'Country calling code  +60', 'Country  Malaysia']",3 Jalan Pjs 11/16 Bandar Sunway,Subang Jaya,Selangor,60356343558,46150,60,Malaysia,"3 Jalan Pjs 11/16 Bandar Sunway, Subang Jaya, Selangor",3.0700617,101.6007492,POINT (101.6007492 3.0700617)
"['Street:  Jalan Kamaruddin Isa, Fair Park,', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05-548-3342', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']","Jalan Kamaruddin Isa, Fair Park,",Ipoh,Perak,05-548-3342,31400,60,Malaysia,"Jalan Kamaruddin Isa, Fair Park,, Ipoh, Perak",4.6076026,101.0975419,POINT (101.0975419 4.6076026)
"['Street:  73, Jalan Sultan Ismail,', 'City:   Kuala Terengganu', 'State/province/area:    Terengganu', 'Phone number  +60 (0)87 414760', 'Zip code  20200', 'Country calling code  +60', 'Country  Malaysia']","73, Jalan Sultan Ismail,",Kuala Terengganu,Terengganu,+60 (0)87 414760,20200,60,Malaysia,"73, Jalan Sultan Ismail,, Kuala Terengganu, Terengganu",5.3293975,103.1379175,POINT (103.1379175 5.3293975)
"['Street:  No. 44 B Jln Chow Kit', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034042-3185', 'Zip code  50350', 'Country calling code  +60', 'Country  Malaysia']",No. 44 B Jln Chow Kit,Kuala Lumpur,Wilayah Persekutuan,034042-3185,50350,60,Malaysia,"No. 44 B Jln Chow Kit, Kuala Lumpur, Wilayah Persekutuan",3.1668287,101.695095,POINT (101.695095 3.1668287)
"['Street:  2 38 Jln Telawi Bangsar Baru', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032282-8742', 'Zip code  59100', 'Country calling code  +60', 'Country  Malaysia']",2 38 Jln Telawi Bangsar Baru,Kuala Lumpur,Wilayah Persekutuan,032282-8742,59100,60,Malaysia,"2 38 Jln Telawi Bangsar Baru, Kuala Lumpur, Wilayah Persekutuan",3.1294687,101.6701369,POINT (101.6701369 3.1294687)
"['Street:  No. 702, A, Kuala Lumpur', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-6252 7032', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']","No. 702, A, Kuala Lumpur",Kuala Lumpur,Wilayah Persekutuan,03-6252 7032,51200,60,Malaysia,"No. 702, A, Kuala Lumpur, Kuala Lumpur, Wilayah Persekutuan",3.1800568,101.73838880776545,POINT (101.73838880776545 3.1800568)
"['Street:  1B 24 Jln Pandan 3/2 Taman Pandan Jaya', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039200-1231', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",1B 24 Jln Pandan 3/2 Taman Pandan Jaya,Kuala Lumpur,Wilayah Persekutuan,039200-1231,55100,60,Malaysia,"1B 24 Jln Pandan 3/2 Taman Pandan Jaya, Kuala Lumpur, Wilayah Persekutuan",3.140262,101.7379594,POINT (101.7379594 3.140262)
"['Street:  3 Jalan 17/27B Desa Setapak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (493) 61882349', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",3 Jalan 17/27B Desa Setapak,Kuala Lumpur,Wilayah Persekutuan,(493) 61882349,53300,60,Malaysia,"3 Jalan 17/27B Desa Setapak, Kuala Lumpur, Wilayah Persekutuan",3.2060641,101.7326432,POINT (101.7326432 3.2060641)
"['Street:  10 Jln 3/55 Seksyen 3 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037785-5714', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']",10 Jln 3/55 Seksyen 3 Petaling Jaya,Petaling Jaya,Selangor,037785-5714,46000,60,Malaysia,"10 Jln 3/55 Seksyen 3 Petaling Jaya, Petaling Jaya, Selangor",3.0926763,101.6479201,POINT (101.6479201 3.0926763)
"['Street:  3A Jln Nipah', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034257-4259', 'Zip code  55000', 'Country calling code  +60', 'Country  Malaysia']",3A Jln Nipah,Kuala Lumpur,Wilayah Persekutuan,034257-4259,55000,60,Malaysia,"3A Jln Nipah, Kuala Lumpur, Wilayah Persekutuan",3.1620188,101.7383664,POINT (101.7383664 3.1620188)
"['Street:  78 Jln Kuala Kangsar', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05916-3291', 'Zip code  30010', 'Country calling code  +60', 'Country  Malaysia']",78 Jln Kuala Kangsar,Ipoh,Perak,05916-3291,30010,60,Malaysia,"78 Jln Kuala Kangsar, Ipoh, Perak",4.6388525,101.0926753,POINT (101.0926753 4.6388525)
"['Street:  No. 7, Jalan USJ 9/5N,', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  603-724-2265', 'Zip code  47620', 'Country calling code  +60', 'Country  Malaysia']","No. 7, Jalan USJ 9/5N,",Subang Jaya,Selangor,603-724-2265,47620,60,Malaysia,"No. 7, Jalan USJ 9/5N,, Subang Jaya, Selangor",3.0464853,101.5862632,POINT (101.5862632 3.0464853)
"['Street:  No. 23 A1 Jln Thamby Abdullah 1', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032274-1897', 'Zip code  50470', 'Country calling code  +60', 'Country  Malaysia']",No. 23 A1 Jln Thamby Abdullah 1,Kuala Lumpur,Wilayah Persekutuan,032274-1897,50470,60,Malaysia,"No. 23 A1 Jln Thamby Abdullah 1, Kuala Lumpur, Wilayah Persekutuan",3.1246893,101.6801643,POINT (101.6801643 3.1246893)
"['Street:  Jalan 52/4, Seksyen 52,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-7956-9780', 'Zip code  46200', 'Country calling code  +60', 'Country  Malaysia']","Jalan 52/4, Seksyen 52,",Petaling Jaya,Selangor,03-7956-9780,46200,60,Malaysia,"Jalan 52/4, Seksyen 52,, Petaling Jaya, Selangor",3.100164,101.6458832,POINT (101.6458832 3.100164)
"['Street:  174/50 Gedong Lalang', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06762-1339', 'Zip code  70400', 'Country calling code  +60', 'Country  Malaysia']",174/50 Gedong Lalang,Seremban,Negeri Sembilan,06762-1339,70400,60,Malaysia,"174/50 Gedong Lalang, Seremban, Negeri Sembilan",2.7261601,101.9725393,POINT (101.9725393 2.7261601)
"['Street:  10-B Jalan 20/16A, Paramount Garden,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  +60-3-78768427', 'Zip code  46300', 'Country calling code  +60', 'Country  Malaysia']","10-B Jalan 20/16A, Paramount Garden,",Petaling Jaya,Selangor,+60-3-78768427,46300,60,Malaysia,"10-B Jalan 20/16A, Paramount Garden,, Petaling Jaya, Selangor",3.1071065,101.6246811,POINT (101.6246811 3.1071065)
"['Street:  Lot 69', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  605-2919961/2919964/2919967', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",Lot 69,Ipoh,Perak,605-2919961/2919964/2919967,31400,60,Malaysia,"Lot 69, Ipoh, Perak",4.5986817,101.0900236,POINT (101.0900236 4.5986817)
"['Street:  10 Jln Tuanku Abdul Rahman', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032698-3636', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",10 Jln Tuanku Abdul Rahman,Kuala Lumpur,Wilayah Persekutuan,032698-3636,50100,60,Malaysia,"10 Jln Tuanku Abdul Rahman, Kuala Lumpur, Wilayah Persekutuan",3.1532837,101.6965883,POINT (101.6965883 3.1532837)
"[""Street:  Jalan Ungku Mohsin, Kawasan Perindustrian Dato' Onn,"", 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  +60 (0)7 335-1799', 'Zip code  80350', 'Country calling code  +60', 'Country  Malaysia']","Jalan Ungku Mohsin, Kawasan Perindustrian Dato' Onn,",Johor Bahru,Johor,+60 (0)7 335-1799,80350,60,Malaysia,"Jalan Ungku Mohsin, Kawasan Perindustrian Dato' Onn,, Johor Bahru, Johor",1.5128733,103.7406497,POINT (103.7406497 1.5128733)
"['Street:  36-A Jln Wan Kadir 4 Taman Tun Dr Ismail Kuala Lumpur', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  60377262837', 'Zip code  60000', 'Country calling code  +60', 'Country  Malaysia']",36-A Jln Wan Kadir 4 Taman Tun Dr Ismail Kuala Lumpur,Kuala Lumpur,Wilayah Persekutuan,60377262837,60000,60,Malaysia,"36-A Jln Wan Kadir 4 Taman Tun Dr Ismail Kuala Lumpur, Kuala Lumpur, Wilayah Persekutuan",3.1365714,101.6305421,POINT (101.6305421 3.1365714)
"['Street:  Jalan Ss 7/19, Kelana Jaya,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 7880-5549', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']","Jalan Ss 7/19, Kelana Jaya,",Petaling Jaya,Selangor,+60 (0)3 7880-5549,47301,60,Malaysia,"Jalan Ss 7/19, Kelana Jaya,, Petaling Jaya, Selangor",3.1015552,101.5986301,POINT (101.5986301 3.1015552)
"['Street:  354, Jalan Kuantan,', 'City:   Temerloh', 'State/province/area:    Pahang', 'Phone number  6092962243', 'Zip code  28000', 'Country calling code  +60', 'Country  Malaysia']","354, Jalan Kuantan,",Temerloh,Pahang,6092962243,28000,60,Malaysia,"354, Jalan Kuantan,, Temerloh, Pahang",3.4816624,102.3165321,POINT (102.3165321 3.4816624)
"['Street:  1B Jln Ceylon', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032026-5966', 'Zip code  50200', 'Country calling code  +60', 'Country  Malaysia']",1B Jln Ceylon,Kuala Lumpur,Wilayah Persekutuan,032026-5966,50200,60,Malaysia,"1B Jln Ceylon, Kuala Lumpur, Wilayah Persekutuan",3.1479123,101.7035363,POINT (101.7035363 3.1479123)
"['Street:  2Nd Floor', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-56317160', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",2Nd Floor,Petaling Jaya,Selangor,03-56317160,47500,60,Malaysia,"2Nd Floor, Petaling Jaya, Selangor",3.0991752,101.6450232,POINT (101.6450232 3.0991752)
"['Street:  53 Jalan Pengasah 4', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 32911716', 'Zip code  41400', 'Country calling code  +60', 'Country  Malaysia']",53 Jalan Pengasah 4,Klang,Selangor,(603) 32911716,41400,60,Malaysia,"53 Jalan Pengasah 4, Klang, Selangor",3.0723041,101.412617,POINT (101.412617 3.0723041)
"['Street:  No. 44 Jln Midah 1 Taman Midah', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039133-4670', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']",No. 44 Jln Midah 1 Taman Midah,Kuala Lumpur,Wilayah Persekutuan,039133-4670,56000,60,Malaysia,"No. 44 Jln Midah 1 Taman Midah, Kuala Lumpur, Wilayah Persekutuan",3.1060029,101.7311736,POINT (101.7311736 3.1060029)
"['Street:  No. 1 Jalan Maharajalela', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032273-4098', 'Zip code  50150', 'Country calling code  +60', 'Country  Malaysia']",No. 1 Jalan Maharajalela,Kuala Lumpur,Wilayah Persekutuan,032273-4098,50150,60,Malaysia,"No. 1 Jalan Maharajalela, Kuala Lumpur, Wilayah Persekutuan",3.1386896,101.6993712,POINT (101.6993712 3.1386896)
"['Street:  No. 30, Jalan Besar,', 'City:   Sepang', 'State/province/area:    Selangor', 'Phone number  +60 (0)7 772-7414', 'Zip code  43900', 'Country calling code  +60', 'Country  Malaysia']","No. 30, Jalan Besar,",Sepang,Selangor,+60 (0)7 772-7414,43900,60,Malaysia,"No. 30, Jalan Besar,, Sepang, Selangor",2.6460438,101.7207874,POINT (101.7207874 2.6460438)
"['Street:  328 2 Jln Rubber Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08241-4550', 'Zip code  93400', 'Country calling code  +60', 'Country  Malaysia']",328 2 Jln Rubber Kuching,Kuching,Sarawak,08241-4550,93400,60,Malaysia,"328 2 Jln Rubber Kuching, Kuching, Sarawak",1.550949,110.3376157,POINT (110.3376157 1.550949)
"['Street:  87-89 Jalan Padungan', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  (608) 2413039', 'Zip code  93100', 'Country calling code  +60', 'Country  Malaysia']",87-89 Jalan Padungan,Kuching,Sarawak,(608) 2413039,93100,60,Malaysia,"87-89 Jalan Padungan, Kuching, Sarawak",1.5563467,110.3543866,POINT (110.3543866 1.5563467)
"['Street:  161 Jln Persiaran Tkp Taman Kantan Permai', 'City:   Kajang', 'State/province/area:    Selangor', 'Phone number  038739-0820', 'Zip code  43000', 'Country calling code  +60', 'Country  Malaysia']",161 Jln Persiaran Tkp Taman Kantan Permai,Kajang,Selangor,038739-0820,43000,60,Malaysia,"161 Jln Persiaran Tkp Taman Kantan Permai, Kajang, Selangor",3.0192748,101.8069353,POINT (101.8069353 3.0192748)
"['Street:  1 138 Jln Green Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08223-1220', 'Zip code  93150', 'Country calling code  +60', 'Country  Malaysia']",1 138 Jln Green Kuching,Kuching,Sarawak,08223-1220,93150,60,Malaysia,"1 138 Jln Green Kuching, Kuching, Sarawak",1.543528,110.3326769,POINT (110.3326769 1.543528)
"['Street:  85, Jalan Masjid,', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05-254-1261', 'Zip code  30300', 'Country calling code  +60', 'Country  Malaysia']","85, Jalan Masjid,",Ipoh,Perak,05-254-1261,30300,60,Malaysia,"85, Jalan Masjid,, Ipoh, Perak",4.5939081,101.0805021,POINT (101.0805021 4.5939081)
"['Street:  No. 8, Jalan Besar,', 'City:   Kota Tinggi', 'State/province/area:    Johor', 'Phone number  +60 (0)7 882-1072', 'Zip code  81900', 'Country calling code  +60', 'Country  Malaysia']","No. 8, Jalan Besar,",Kota Tinggi,Johor,+60 (0)7 882-1072,81900,60,Malaysia,"No. 8, Jalan Besar,, Kota Tinggi, Johor",1.8250981,104.1587926,POINT (104.1587926 1.8250981)
"['Street:  Jalan USJ 10/1G, Taipan Business Centre,', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  60-3-5638-3527', 'Zip code  47620', 'Country calling code  +60', 'Country  Malaysia']","Jalan USJ 10/1G, Taipan Business Centre,",Subang Jaya,Selangor,60-3-5638-3527,47620,60,Malaysia,"Jalan USJ 10/1G, Taipan Business Centre,, Subang Jaya, Selangor",3.0471669,101.5852274,POINT (101.5852274 3.0471669)
"['Street:  Jalan Pjs 7/17, Bandar Sunway,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 5621-9084', 'Zip code  46150', 'Country calling code  +60', 'Country  Malaysia']","Jalan Pjs 7/17, Bandar Sunway,",Petaling Jaya,Selangor,+60 (0)3 5621-9084,46150,60,Malaysia,"Jalan Pjs 7/17, Bandar Sunway,, Petaling Jaya, Selangor",3.0723,101.6167986,POINT (101.6167986 3.0723)
"['Street:  2-1 Jln Semarak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032693-4594', 'Zip code  54100', 'Country calling code  +60', 'Country  Malaysia']",2-1 Jln Semarak,Kuala Lumpur,Wilayah Persekutuan,032693-4594,54100,60,Malaysia,"2-1 Jln Semarak, Kuala Lumpur, Wilayah Persekutuan",3.1762223,101.7203803,POINT (101.7203803 3.1762223)
"['Street:  26 Jln 52/18 Seksyen 52 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037955-5440', 'Zip code  46200', 'Country calling code  +60', 'Country  Malaysia']",26 Jln 52/18 Seksyen 52 Petaling Jaya,Petaling Jaya,Selangor,037955-5440,46200,60,Malaysia,"26 Jln 52/18 Seksyen 52 Petaling Jaya, Petaling Jaya, Selangor",3.0988477,101.6446434,POINT (101.6446434 3.0988477)
"['Street:  10-B Jalan Utara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 21414446', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",10-B Jalan Utara,Kuala Lumpur,Wilayah Persekutuan,(603) 21414446,55100,60,Malaysia,"10-B Jalan Utara, Kuala Lumpur, Wilayah Persekutuan",3.0651866,101.7201476,POINT (101.7201476 3.0651866)
"['Street:  59 2 Jln 11/62A Bandar Menjalara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036277-7536', 'Zip code  52200', 'Country calling code  +60', 'Country  Malaysia']",59 2 Jln 11/62A Bandar Menjalara,Kuala Lumpur,Wilayah Persekutuan,036277-7536,52200,60,Malaysia,"59 2 Jln 11/62A Bandar Menjalara, Kuala Lumpur, Wilayah Persekutuan",3.193437,101.6307556,POINT (101.6307556 3.193437)
"['Street:  25-3, Jalan USJ 9/5M,', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  03-8024-1589', 'Zip code  47620', 'Country calling code  +60', 'Country  Malaysia']","25-3, Jalan USJ 9/5M,",Subang Jaya,Selangor,03-8024-1589,47620,60,Malaysia,"25-3, Jalan USJ 9/5M,, Subang Jaya, Selangor",3.0466801,101.5856456,POINT (101.5856456 3.0466801)
"['Street:  114 2 Jln Batu Lintang Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08224-6867', 'Zip code  93200', 'Country calling code  +60', 'Country  Malaysia']",114 2 Jln Batu Lintang Kuching,Kuching,Sarawak,08224-6867,93200,60,Malaysia,"114 2 Jln Batu Lintang Kuching, Kuching, Sarawak",1.5344421,110.3458229,POINT (110.3458229 1.5344421)
"['Street:  28-2A Jalan Vivekananda', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 22603527', 'Zip code  50470', 'Country calling code  +60', 'Country  Malaysia']",28-2A Jalan Vivekananda,Kuala Lumpur,Wilayah Persekutuan,(603) 22603527,50470,60,Malaysia,"28-2A Jalan Vivekananda, Kuala Lumpur, Wilayah Persekutuan",3.1301871,101.6862608,POINT (101.6862608 3.1301871)
"['Street:  26 Jln Sembilang Taman Tenaga', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039171-1653', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']",26 Jln Sembilang Taman Tenaga,Kuala Lumpur,Wilayah Persekutuan,039171-1653,56000,60,Malaysia,"26 Jln Sembilang Taman Tenaga, Kuala Lumpur, Wilayah Persekutuan",3.1130077,101.7269687,POINT (101.7269687 3.1130077)
"['Street:  66, Jalan Putra,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  603 404 24 740', 'Zip code  50350', 'Country calling code  +60', 'Country  Malaysia']","66, Jalan Putra,",Kuala Lumpur,Wilayah Persekutuan,603 404 24 740,50350,60,Malaysia,"66, Jalan Putra,, Kuala Lumpur, Wilayah Persekutuan",3.1670185,101.69530732352757,POINT (101.69530732352757 3.1670185)
"['Street:  61A Jln Raja Bot', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032691-5693', 'Zip code  50300', 'Country calling code  +60', 'Country  Malaysia']",61A Jln Raja Bot,Kuala Lumpur,Wilayah Persekutuan,032691-5693,50300,60,Malaysia,"61A Jln Raja Bot, Kuala Lumpur, Wilayah Persekutuan",3.1654736,101.7004742,POINT (101.7004742 3.1654736)
"['Street:  36 2 Jln Pantai Kota Kinabalu', 'City:   Kota Kinabalu', 'State/province/area:    Sabah', 'Phone number  6088218711', 'Zip code  88000', 'Country calling code  +60', 'Country  Malaysia']",36 2 Jln Pantai Kota Kinabalu,Kota Kinabalu,Sabah,6088218711,88000,60,Malaysia,"36 2 Jln Pantai Kota Kinabalu, Kota Kinabalu, Sabah",5.9846683,116.0766639,POINT (116.0766639 5.9846683)
"['Street:  767 G Jln Pending Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08233-5992', 'Zip code  93450', 'Country calling code  +60', 'Country  Malaysia']",767 G Jln Pending Kuching,Kuching,Sarawak,08233-5992,93450,60,Malaysia,"767 G Jln Pending Kuching, Kuching, Sarawak",1.5496277,110.3683853,POINT (110.3683853 1.5496277)
"['Street:  6 Jalan Galloway', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  +6012-3335796', 'Zip code  50150', 'Country calling code  +60', 'Country  Malaysia']",6 Jalan Galloway,Kuala Lumpur,Wilayah Persekutuan,+6012-3335796,50150,60,Malaysia,"6 Jalan Galloway, Kuala Lumpur, Wilayah Persekutuan",3.1418076,101.704829,POINT (101.704829 3.1418076)
"['Street:  2-1 Jln Semarak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032693-4535', 'Zip code  54100', 'Country calling code  +60', 'Country  Malaysia']",2-1 Jln Semarak,Kuala Lumpur,Wilayah Persekutuan,032693-4535,54100,60,Malaysia,"2-1 Jln Semarak, Kuala Lumpur, Wilayah Persekutuan",3.1762223,101.7203803,POINT (101.7203803 3.1762223)
