Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  No. 8', 'City:   Taman Nagasari', 'State/province/area:    Kawasan Perusahaan Pe', 'Phone number  04-399-8376', 'Zip code  13600', 'Country calling code  +60', 'Country  Malaysia']",No. 8,Taman Nagasari,Kawasan Perusahaan Pe,04-399-8376,13600,+60,Malaysia,"No. 8, Taman Nagasari, Kawasan Perusahaan Pe"
"['Street:  A 32 Lbh Tapah Kaw 18', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033341-9130', 'Zip code  41400', 'Country calling code  +60', 'Country  Malaysia']",A 32 Lbh Tapah Kaw 18,Klang,Selangor,033341-9130,41400,+60,Malaysia,"A 32 Lbh Tapah Kaw 18, Klang, Selangor"
"['Street:  16 Jln 51A/222 Seksyen 51A Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037956-3629', 'Zip code  46100', 'Country calling code  +60', 'Country  Malaysia']",16 Jln 51A/222 Seksyen 51A Petaling Jaya,Petaling Jaya,Selangor,037956-3629,46100,+60,Malaysia,"16 Jln 51A/222 Seksyen 51A Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  195 Jln Pasir Puteh', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05243-4421', 'Zip code  31650', 'Country calling code  +60', 'Country  Malaysia']",195 Jln Pasir Puteh,Ipoh,Perak,05243-4421,31650,+60,Malaysia,"195 Jln Pasir Puteh, Ipoh, Perak"
"['Street:  35(Tkt 2), Jalan Usj 10/1D,', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 5774-8477', 'Zip code  47600', 'Country calling code  +60', 'Country  Malaysia']","35(Tkt 2), Jalan Usj 10/1D,",Subang Jaya,Selangor,+60 (0)3 5774-8477,47600,+60,Malaysia,"35(Tkt 2), Jalan Usj 10/1D,, Subang Jaya, Selangor"
"['Street:  No. 32 Lorong Rumbia 1, Sungai Nibong Kechil,', 'City:   Bayan Lepas', 'State/province/area:    Pulau Pinang', 'Phone number  +60 (0)83 438442', 'Zip code  11900', 'Country calling code  +60', 'Country  Malaysia']","No. 32 Lorong Rumbia 1, Sungai Nibong Kechil,",Bayan Lepas,Pulau Pinang,+60 (0)83 438442,11900,+60,Malaysia,"No. 32 Lorong Rumbia 1, Sungai Nibong Kechil,, Bayan Lepas, Pulau Pinang"
"['Street:  2Nd Floor, Jalan Bintang Jaya,', 'City:   Miri', 'State/province/area:    Sarawak', 'Phone number  +60 (0)5 242-0041', 'Zip code  98000', 'Country calling code  +60', 'Country  Malaysia']","2Nd Floor, Jalan Bintang Jaya,",Miri,Sarawak,+60 (0)5 242-0041,98000,+60,Malaysia,"2Nd Floor, Jalan Bintang Jaya,, Miri, Sarawak"
"['Street:  109', 'City:  Jalan Pedada', 'State/province/area:    Taman Sri Dagang', 'Phone number  086-31-0362', 'Zip code  97000', 'Country calling code  +60', 'Country  Malaysia']",109,City:  Jalan Pedada,Taman Sri Dagang,086-31-0362,97000,+60,Malaysia,"109, City:  Jalan Pedada, Taman Sri Dagang"
"['Street:  56 JLN BATU KAWA BATU 4 1/2 Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08268-2816', 'Zip code  93250', 'Country calling code  +60', 'Country  Malaysia']",56 JLN BATU KAWA BATU 4 1/2 Kuching,Kuching,Sarawak,08268-2816,93250,+60,Malaysia,"56 JLN BATU KAWA BATU 4 1/2 Kuching, Kuching, Sarawak"
"['Street:  10 Lrg Medan Tuanku 1', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032692-1936', 'Zip code  50300', 'Country calling code  +60', 'Country  Malaysia']",10 Lrg Medan Tuanku 1,Kuala Lumpur,Wilayah Persekutuan,032692-1936,50300,+60,Malaysia,"10 Lrg Medan Tuanku 1, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Ss 15/4C, Petaling Jaya,', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 5633-3511', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']","Jalan Ss 15/4C, Petaling Jaya,",Subang Jaya,Selangor,+60 (0)3 5633-3511,47500,+60,Malaysia,"Jalan Ss 15/4C, Petaling Jaya,, Subang Jaya, Selangor"
"['Street:  Kilometer 2 Off Jalan Sultan Abdul Aziz Shah Airport Highway Subang', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  60378461238', 'Zip code  47200', 'Country calling code  +60', 'Country  Malaysia']",Kilometer 2 Off Jalan Sultan Abdul Aziz Shah Airport Highway Subang,Petaling Jaya,Selangor,60378461238,47200,+60,Malaysia,"Kilometer 2 Off Jalan Sultan Abdul Aziz Shah Airport Highway Subang, Petaling Jaya, Selangor"
"['Street:  Jalan Burhanuddin Helmi, Taman Tun Dr. Ismail,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-7728-3695', 'Zip code  60000', 'Country calling code  +60', 'Country  Malaysia']","Jalan Burhanuddin Helmi, Taman Tun Dr. Ismail,",Kuala Lumpur,Wilayah Persekutuan,03-7728-3695,60000,+60,Malaysia,"Jalan Burhanuddin Helmi, Taman Tun Dr. Ismail,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Blok B (Utara), Pusat Bandar Damansara,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2095-7298', 'Zip code  50530', 'Country calling code  +60', 'Country  Malaysia']","Blok B (Utara), Pusat Bandar Damansara,",Kuala Lumpur,Wilayah Persekutuan,03-2095-7298,50530,+60,Malaysia,"Blok B (Utara), Pusat Bandar Damansara,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 133 Jln Kapar Batu 2 1/2', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033344-4593', 'Zip code  41400', 'Country calling code  +60', 'Country  Malaysia']",No. 133 Jln Kapar Batu 2 1/2,Klang,Selangor,033344-4593,41400,+60,Malaysia,"No. 133 Jln Kapar Batu 2 1/2, Klang, Selangor"
"['Street:  15 Jln Manickavasagam', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06764-3260', 'Zip code  70200', 'Country calling code  +60', 'Country  Malaysia']",15 Jln Manickavasagam,Seremban,Negeri Sembilan,06764-3260,70200,+60,Malaysia,"15 Jln Manickavasagam, Seremban, Negeri Sembilan"
"['Street:  Pondok Pengawal Desa Kiara Jln Damansara Batu 7 Taman Tun Dr Ismail', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037726-5323', 'Zip code  60000', 'Country calling code  +60', 'Country  Malaysia']",Pondok Pengawal Desa Kiara Jln Damansara Batu 7 Taman Tun Dr Ismail,Kuala Lumpur,Wilayah Persekutuan,037726-5323,60000,+60,Malaysia,"Pondok Pengawal Desa Kiara Jln Damansara Batu 7 Taman Tun Dr Ismail, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  11-21 Chermai Jaya Matriculation Ctr Jln MatangSarawak', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08264-8751', 'Zip code  93050', 'Country calling code  +60', 'Country  Malaysia']",11-21 Chermai Jaya Matriculation Ctr Jln MatangSarawak,Kuching,Sarawak,08264-8751,93050,+60,Malaysia,"11-21 Chermai Jaya Matriculation Ctr Jln MatangSarawak, Kuching, Sarawak"
"['Street:  1435 G Jln Perbadanan Pending Industrial Estate Kuching Mal', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08233-5210', 'Zip code  93450', 'Country calling code  +60', 'Country  Malaysia']",1435 G Jln Perbadanan Pending Industrial Estate Kuching Mal,Kuching,Sarawak,08233-5210,93450,+60,Malaysia,"1435 G Jln Perbadanan Pending Industrial Estate Kuching Mal, Kuching, Sarawak"
"['Street:  No.1, Jalan Maharajalela,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2272-3081', 'Zip code  50150', 'Country calling code  +60', 'Country  Malaysia']","No.1, Jalan Maharajalela,",Kuala Lumpur,Wilayah Persekutuan,03-2272-3081,50150,+60,Malaysia,"No.1, Jalan Maharajalela,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  P.O.Box', 'City:  Tawau', 'State/province/area:    Sabah', 'Phone number  089-767651', 'Zip code  61641', 'Country calling code  +60', 'Country  Malaysia']",P.O.Box,City:  Tawau,Sabah,089-767651,61641,+60,Malaysia,"P.O.Box, City:  Tawau, Sabah"
"['Street:  77 Jalan Ros Merah 2/2 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3540134', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",77 Jalan Ros Merah 2/2 Taman Jaya,Johor Bahru,Johor,(607) 3540134,81100,+60,Malaysia,"77 Jalan Ros Merah 2/2 Taman Jaya, Johor Bahru, Johor"
"['Street:  1 Eastmoore Centre', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  (6082) 423840', 'Zip code  93200', 'Country calling code  +60', 'Country  Malaysia']",1 Eastmoore Centre,Kuching,Sarawak,(6082) 423840,93200,+60,Malaysia,"1 Eastmoore Centre, Kuching, Sarawak"
"['Street:  22A Jalan Yeo Guan Hup', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 33748176', 'Zip code  41000', 'Country calling code  +60', 'Country  Malaysia']",22A Jalan Yeo Guan Hup,Klang,Selangor,(603) 33748176,41000,+60,Malaysia,"22A Jalan Yeo Guan Hup, Klang, Selangor"
"['Street:  189 Jalan Tun Razak, ,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  00603 2333 8839', 'Zip code  50400', 'Country calling code  +60', 'Country  Malaysia']","189 Jalan Tun Razak, ,",Kuala Lumpur,Wilayah Persekutuan,00603 2333 8839,50400,+60,Malaysia,"189 Jalan Tun Razak, ,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  6 Majestic Square 608 Jln Othman Seksyen 3 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037784-0737', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']",6 Majestic Square 608 Jln Othman Seksyen 3 Petaling Jaya,Petaling Jaya,Selangor,037784-0737,46000,+60,Malaysia,"6 Majestic Square 608 Jln Othman Seksyen 3 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  2 Lrg 51A/227C Seksyen 51A Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037956-2071', 'Zip code  46100', 'Country calling code  +60', 'Country  Malaysia']",2 Lrg 51A/227C Seksyen 51A Petaling Jaya,Petaling Jaya,Selangor,037956-2071,46100,+60,Malaysia,"2 Lrg 51A/227C Seksyen 51A Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  Wisma Tanah, Jalan Semarak,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2692-1588', 'Zip code  50574', 'Country calling code  +60', 'Country  Malaysia']","Wisma Tanah, Jalan Semarak,",Kuala Lumpur,Wilayah Persekutuan,03-2692-1588,50574,+60,Malaysia,"Wisma Tanah, Jalan Semarak,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Pearl Point Shopping Komplex Jln Sepadu Off Lama Wilayah Persekutuan Mala', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  037980-5910', 'Zip code  58200', 'Country calling code  +60', 'Country  Malaysia']",Pearl Point Shopping Komplex Jln Sepadu Off Lama Wilayah Persekutuan Mala,Klang,Selangor,037980-5910,58200,+60,Malaysia,"Pearl Point Shopping Komplex Jln Sepadu Off Lama Wilayah Persekutuan Mala, Klang, Selangor"
"['Street:  9 Jalan Next To Midvally, KualaÂ Lumpur , WP', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  123994879', 'Zip code  58000', 'Country calling code  +60', 'Country  Malaysia']","9 Jalan Next To Midvally, KualaÂ Lumpur , WP",Klang,Selangor,123994879,58000,+60,Malaysia,"9 Jalan Next To Midvally, KualaÂ Lumpur , WP, Klang, Selangor"
"['Street:  17 Jln 13/144A Taman Sppk', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039101-2293', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']",17 Jln 13/144A Taman Sppk,Kuala Lumpur,Wilayah Persekutuan,039101-2293,56000,+60,Malaysia,"17 Jln 13/144A Taman Sppk, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Ground Floor, Taman Sri Dagang,', 'City:   Bintulu', 'State/province/area:    Sarawak', 'Phone number  +60 (0)88 284484', 'Zip code  97000', 'Country calling code  +60', 'Country  Malaysia']","Ground Floor, Taman Sri Dagang,",Bintulu,Sarawak,+60 (0)88 284484,97000,+60,Malaysia,"Ground Floor, Taman Sri Dagang,, Bintulu, Sarawak"
"['Street:  2567, Jalan Satok,', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  6082420292', 'Zip code  93400', 'Country calling code  +60', 'Country  Malaysia']","2567, Jalan Satok,",Kuching,Sarawak,6082420292,93400,+60,Malaysia,"2567, Jalan Satok,, Kuching, Sarawak"
"['Street:  2 Jln 11/118B Desa Tun Razak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039173-2650', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']",2 Jln 11/118B Desa Tun Razak,Kuala Lumpur,Wilayah Persekutuan,039173-2650,56000,+60,Malaysia,"2 Jln 11/118B Desa Tun Razak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Km. 18', 'City:   Paya Rumput Jaya', 'State/province/area:    Sungai Udang Malacca', 'Phone number  06-351-2349', 'Zip code  76300', 'Country calling code  +60', 'Country  Malaysia']",Km. 18,Paya Rumput Jaya,Sungai Udang Malacca,06-351-2349,76300,+60,Malaysia,"Km. 18, Paya Rumput Jaya, Sungai Udang Malacca"
"['Street:  1 Jln Miri 2 Taman Beringin', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036258-5135', 'Zip code  52000', 'Country calling code  +60', 'Country  Malaysia']",1 Jln Miri 2 Taman Beringin,Kuala Lumpur,Wilayah Persekutuan,036258-5135,52000,+60,Malaysia,"1 Jln Miri 2 Taman Beringin, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 222 Jln Negara 2 Taman Melawati', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034107-2323', 'Zip code  53100', 'Country calling code  +60', 'Country  Malaysia']",No. 222 Jln Negara 2 Taman Melawati,Kuala Lumpur,Wilayah Persekutuan,034107-2323,53100,+60,Malaysia,"No. 222 Jln Negara 2 Taman Melawati, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  C-2-24, Blok C Megan Phoenix,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-9100 29095', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']","C-2-24, Blok C Megan Phoenix,",Kuala Lumpur,Wilayah Persekutuan,03-9100 29095,56100,+60,Malaysia,"C-2-24, Blok C Megan Phoenix,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Lot 2914 Jalan Jemaluang Mersing', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07799-5820', 'Zip code  86810', 'Country calling code  +60', 'Country  Malaysia']",Lot 2914 Jalan Jemaluang Mersing,Johor Bahru,Johor,07799-5820,86810,+60,Malaysia,"Lot 2914 Jalan Jemaluang Mersing, Johor Bahru, Johor"
"['Street:  1 116 Jln Tuanku Abdul Rahman', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032693-1029', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",1 116 Jln Tuanku Abdul Rahman,Kuala Lumpur,Wilayah Persekutuan,032693-1029,50100,+60,Malaysia,"1 116 Jln Tuanku Abdul Rahman, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  P.O. Box 1950, Sandakan,.', 'City:   Sandakan', 'State/province/area:    Sabah', 'Phone number  089-675450', 'Zip code  90722', 'Country calling code  +60', 'Country  Malaysia']","P.O. Box 1950, Sandakan,.",Sandakan,Sabah,089-675450,90722,+60,Malaysia,"P.O. Box 1950, Sandakan,., Sandakan, Sabah"
"['Street:  1St Floor Plaza Uncang Emas Jln Loke Yew', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039283-3221', 'Zip code  55200', 'Country calling code  +60', 'Country  Malaysia']",1St Floor Plaza Uncang Emas Jln Loke Yew,Kuala Lumpur,Wilayah Persekutuan,039283-3221,55200,+60,Malaysia,"1St Floor Plaza Uncang Emas Jln Loke Yew, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 636, Jalan Sentul,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-4042-3969', 'Zip code  51000', 'Country calling code  +60', 'Country  Malaysia']","No. 636, Jalan Sentul,",Kuala Lumpur,Wilayah Persekutuan,03-4042-3969,51000,+60,Malaysia,"No. 636, Jalan Sentul,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan AU1A/4A, Taman Keramat Permai,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-4256-2717', 'Zip code  54200', 'Country calling code  +60', 'Country  Malaysia']","Jalan AU1A/4A, Taman Keramat Permai,",Kuala Lumpur,Wilayah Persekutuan,03-4256-2717,54200,+60,Malaysia,"Jalan AU1A/4A, Taman Keramat Permai,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Sri Lagenda Kuah', 'City:   Langkawi', 'State/province/area:    Kedah', 'Phone number  6049668989', 'Zip code  07000', 'Country calling code  +60', 'Country  Malaysia']",Jalan Sri Lagenda Kuah,Langkawi,Kedah,6049668989,07000,+60,Malaysia,"Jalan Sri Lagenda Kuah, Langkawi, Kedah"
"['Street:  8', 'City:  Jalan Raja Omar', 'State/province/area:    Taman Anson', 'Phone number  05-691-1748', 'Zip code  32000', 'Country calling code  +60', 'Country  Malaysia']",8,City:  Jalan Raja Omar,Taman Anson,05-691-1748,32000,+60,Malaysia,"8, City:  Jalan Raja Omar, Taman Anson"
"['Street:  14 Jln Tasek Kawasan Perindustrian Tasek', 'City:  Ipoh', 'State/province/area:    Perak', 'Phone number  605-5451764', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",14 Jln Tasek Kawasan Perindustrian Tasek,City:  Ipoh,Perak,605-5451764,31400,+60,Malaysia,"14 Jln Tasek Kawasan Perindustrian Tasek, City:  Ipoh, Perak"
"['Street:  47 Jln Tan Hiok Nee', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07224-6349', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']",47 Jln Tan Hiok Nee,Johor Bahru,Johor,07224-6349,80000,+60,Malaysia,"47 Jln Tan Hiok Nee, Johor Bahru, Johor"
"['Street:  12 PSN Buntong Jaya 17 Taman Bina Ria', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 5261925', 'Zip code  30100', 'Country calling code  +60', 'Country  Malaysia']",12 PSN Buntong Jaya 17 Taman Bina Ria,Ipoh,Perak,(605) 5261925,30100,+60,Malaysia,"12 PSN Buntong Jaya 17 Taman Bina Ria, Ipoh, Perak"
"['Street:  Pusat Bandar Wangsa Maju, Seksyen 5,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-4149-0961', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']","Pusat Bandar Wangsa Maju, Seksyen 5,",Kuala Lumpur,Wilayah Persekutuan,03-4149-0961,53300,+60,Malaysia,"Pusat Bandar Wangsa Maju, Seksyen 5,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 91 5Th Floor Jln Tuanku Abdul Rahman', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032698-8187', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",No. 91 5Th Floor Jln Tuanku Abdul Rahman,Kuala Lumpur,Wilayah Persekutuan,032698-8187,50100,+60,Malaysia,"No. 91 5Th Floor Jln Tuanku Abdul Rahman, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  9 Jln 2A/6 Taman Setapak Indah', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034021-5614', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",9 Jln 2A/6 Taman Setapak Indah,Kuala Lumpur,Wilayah Persekutuan,034021-5614,53300,+60,Malaysia,"9 Jln 2A/6 Taman Setapak Indah, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  28-2A Jalan Vivekananda', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 22603585', 'Zip code  50470', 'Country calling code  +60', 'Country  Malaysia']",28-2A Jalan Vivekananda,Kuala Lumpur,Wilayah Persekutuan,(603) 22603585,50470,+60,Malaysia,"28-2A Jalan Vivekananda, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1 Blok F Diamond Square Jln 4/50 Off Jln Gombak Malay', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034025-3562', 'Zip code  53000', 'Country calling code  +60', 'Country  Malaysia']",1 Blok F Diamond Square Jln 4/50 Off Jln Gombak Malay,Kuala Lumpur,Wilayah Persekutuan,034025-3562,53000,+60,Malaysia,"1 Blok F Diamond Square Jln 4/50 Off Jln Gombak Malay, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Sepat 1, Rumah Kedai Mergong,', 'City:   Alor Setar', 'State/province/area:    Kedah', 'Phone number  +60 (0)4 732-9478', 'Zip code  05150', 'Country calling code  +60', 'Country  Malaysia']","Jalan Sepat 1, Rumah Kedai Mergong,",Alor Setar,Kedah,+60 (0)4 732-9478,05150,+60,Malaysia,"Jalan Sepat 1, Rumah Kedai Mergong,, Alor Setar, Kedah"
"['Street:  11 B Jalan USJ 10/1C Taman Seafield Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  (603) 56361937', 'Zip code  47620', 'Country calling code  +60', 'Country  Malaysia']",11 B Jalan USJ 10/1C Taman Seafield Jaya,Petaling Jaya,Selangor,(603) 56361937,47620,+60,Malaysia,"11 B Jalan USJ 10/1C Taman Seafield Jaya, Petaling Jaya, Selangor"
"['Street:  60-62 Jln 52/4 Seksyen 52', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037957-7669', 'Zip code  46200', 'Country calling code  +60', 'Country  Malaysia']",60-62 Jln 52/4 Seksyen 52,Petaling Jaya,Selangor,037957-7669,46200,+60,Malaysia,"60-62 Jln 52/4 Seksyen 52, Petaling Jaya, Selangor"
