Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  Lot 680 Kawasan Perindustrian 2 Pengkalan Chepa Kota Bharu', 'City:   Kota Bharu', 'State/province/area:    Kelantan', 'Phone number  609-7730242', 'Zip code  16100', 'Country calling code  +60', 'Country  Malaysia']",Lot 680 Kawasan Perindustrian 2 Pengkalan Chepa Kota Bharu,Kota Bharu,Kelantan,609-7730242,16100,+60,Malaysia,"Lot 680 Kawasan Perindustrian 2 Pengkalan Chepa Kota Bharu, Kota Bharu, Kelantan"
"['Street:  Jalan Wawasan 4/12, Pusat Bandar Puchong,', 'City:   Puchong', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 5192-9572', 'Zip code  47100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Wawasan 4/12, Pusat Bandar Puchong,",Puchong,Selangor,+60 (0)3 5192-9572,47100,+60,Malaysia,"Jalan Wawasan 4/12, Pusat Bandar Puchong,, Puchong, Selangor"
"['Street:  2757 Jln Changkat Permata Taman Permata Hulu', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  034108-7077', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",2757 Jln Changkat Permata Taman Permata Hulu,Klang,Selangor,034108-7077,53300,+60,Malaysia,"2757 Jln Changkat Permata Taman Permata Hulu, Klang, Selangor"
"['Street:  No. 33 Jln Medan 3 Bandar Baru Medan', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05545-6671', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",No. 33 Jln Medan 3 Bandar Baru Medan,Ipoh,Perak,05545-6671,31400,+60,Malaysia,"No. 33 Jln Medan 3 Bandar Baru Medan, Ipoh, Perak"
"['Street:  117 1 Jln Petanak Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08224-5158', 'Zip code  93100', 'Country calling code  +60', 'Country  Malaysia']",117 1 Jln Petanak Kuching,Kuching,Sarawak,08224-5158,93100,+60,Malaysia,"117 1 Jln Petanak Kuching, Kuching, Sarawak"
"['Street:  388 Jalan Tun Razak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 21425544', 'Zip code  50400', 'Country calling code  +60', 'Country  Malaysia']",388 Jalan Tun Razak,Kuala Lumpur,Wilayah Persekutuan,(603) 21425544,50400,+60,Malaysia,"388 Jalan Tun Razak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  38A Jalan Ss26/13 Taman Mayang Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  60378051635', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",38A Jalan Ss26/13 Taman Mayang Jaya,Petaling Jaya,Selangor,60378051635,47301,+60,Malaysia,"38A Jalan Ss26/13 Taman Mayang Jaya, Petaling Jaya, Selangor"
"['Street:  No. 23 2Nd Floor Jln Usj 1/31 Tmn Perindustrian Sbg. Permai', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  038024-8270', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",No. 23 2Nd Floor Jln Usj 1/31 Tmn Perindustrian Sbg. Permai,Petaling Jaya,Selangor,038024-8270,47500,+60,Malaysia,"No. 23 2Nd Floor Jln Usj 1/31 Tmn Perindustrian Sbg. Permai, Petaling Jaya, Selangor"
"['Street:  Jalan Cj3/13-2, Cheras Jaya,', 'City:   Cheras', 'State/province/area:    Selangor', 'Phone number  +60 (0)5 322-8849', 'Zip code  43200', 'Country calling code  +60', 'Country  Malaysia']","Jalan Cj3/13-2, Cheras Jaya,",Cheras,Selangor,+60 (0)5 322-8849,43200,+60,Malaysia,"Jalan Cj3/13-2, Cheras Jaya,, Cheras, Selangor"
"['Street:  1 8 LRG BAN HOCK JALAN KHOO HUN YEANG Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08224-5740', 'Zip code  93000', 'Country calling code  +60', 'Country  Malaysia']",1 8 LRG BAN HOCK JALAN KHOO HUN YEANG Kuching,Kuching,Sarawak,08224-5740,93000,+60,Malaysia,"1 8 LRG BAN HOCK JALAN KHOO HUN YEANG Kuching, Kuching, Sarawak"
"['Street:  Lorong Haji Taib 4, off Jalan Raja Laut,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (6)012-2717796', 'Zip code  50350', 'Country calling code  +60', 'Country  Malaysia']","Lorong Haji Taib 4, off Jalan Raja Laut,",Kuala Lumpur,Wilayah Persekutuan,(6)012-2717796,50350,+60,Malaysia,"Lorong Haji Taib 4, off Jalan Raja Laut,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Pasar Besar Gt1 Jln Jeloh Dua', 'City:   Kajang', 'State/province/area:    Selangor', 'Phone number  038737-3980', 'Zip code  43000', 'Country calling code  +60', 'Country  Malaysia']",Pasar Besar Gt1 Jln Jeloh Dua,Kajang,Selangor,038737-3980,43000,+60,Malaysia,"Pasar Besar Gt1 Jln Jeloh Dua, Kajang, Selangor"
"['Street:  Lot 5302A Jalan Umno Kampung Bukit Kapar', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 33928018', 'Zip code  42200', 'Country calling code  +60', 'Country  Malaysia']",Lot 5302A Jalan Umno Kampung Bukit Kapar,Klang,Selangor,(603) 33928018,42200,+60,Malaysia,"Lot 5302A Jalan Umno Kampung Bukit Kapar, Klang, Selangor"
"['Street:  Menara Axis, No 2 Jln 51A / 223,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  6 012 724 3624', 'Zip code  46100', 'Country calling code  +60', 'Country  Malaysia']","Menara Axis, No 2 Jln 51A / 223,",Petaling Jaya,Selangor,6 012 724 3624,46100,+60,Malaysia,"Menara Axis, No 2 Jln 51A / 223,, Petaling Jaya, Selangor"
"['Street:  Klang Central Industrial Park, Off Jalan Kapar,', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 3291-9860', 'Zip code  42100', 'Country calling code  +60', 'Country  Malaysia']","Klang Central Industrial Park, Off Jalan Kapar,",Klang,Selangor,+60 (0)3 3291-9860,42100,+60,Malaysia,"Klang Central Industrial Park, Off Jalan Kapar,, Klang, Selangor"
"['Street:  No. 63 Jln Leong Sin Nam Ipoh', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  6052410092', 'Zip code  30300', 'Country calling code  +60', 'Country  Malaysia']",No. 63 Jln Leong Sin Nam Ipoh,Ipoh,Perak,6052410092,30300,+60,Malaysia,"No. 63 Jln Leong Sin Nam Ipoh, Ipoh, Perak"
"['Street:  183 Jln Kapar Batu 3 1/4', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033342-7180', 'Zip code  41400', 'Country calling code  +60', 'Country  Malaysia']",183 Jln Kapar Batu 3 1/4,Klang,Selangor,033342-7180,41400,+60,Malaysia,"183 Jln Kapar Batu 3 1/4, Klang, Selangor"
"['Street:  1 Jln Maktab 4', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032693-0471', 'Zip code  54000', 'Country calling code  +60', 'Country  Malaysia']",1 Jln Maktab 4,Kuala Lumpur,Wilayah Persekutuan,032693-0471,54000,+60,Malaysia,"1 Jln Maktab 4, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  294 Jln Tuanku Antah', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06632-7464', 'Zip code  70100', 'Country calling code  +60', 'Country  Malaysia']",294 Jln Tuanku Antah,Seremban,Negeri Sembilan,06632-7464,70100,+60,Malaysia,"294 Jln Tuanku Antah, Seremban, Negeri Sembilan"
"['Street:  128E 41-3A Block E Jalan S2/B5 2', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  (606) 6014990', 'Zip code  70300', 'Country calling code  +60', 'Country  Malaysia']",128E 41-3A Block E Jalan S2/B5 2,Seremban,Negeri Sembilan,(606) 6014990,70300,+60,Malaysia,"128E 41-3A Block E Jalan S2/B5 2, Seremban, Negeri Sembilan"
"['Street:  Gerai Majlis Daerah Samarahan Pekan Kota Samarahan Kota SamarahanSarawak 93400 Malaysi', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08267-1125', 'Zip code  94300', 'Country calling code  +60', 'Country  Malaysia']",Gerai Majlis Daerah Samarahan Pekan Kota Samarahan Kota SamarahanSarawak 93400 Malaysi,Kuching,Sarawak,08267-1125,94300,+60,Malaysia,"Gerai Majlis Daerah Samarahan Pekan Kota Samarahan Kota SamarahanSarawak 93400 Malaysi, Kuching, Sarawak"
"['Street:  2 7D Lrg 1 Off Jalan Rubber Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08224-8612', 'Zip code  93400', 'Country calling code  +60', 'Country  Malaysia']",2 7D Lrg 1 Off Jalan Rubber Kuching,Kuching,Sarawak,08224-8612,93400,+60,Malaysia,"2 7D Lrg 1 Off Jalan Rubber Kuching, Kuching, Sarawak"
"['Street:  No. 21 Jalan 3 Taman Industrial Pandan Indah', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034296-0588', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",No. 21 Jalan 3 Taman Industrial Pandan Indah,Kuala Lumpur,Wilayah Persekutuan,034296-0588,55100,+60,Malaysia,"No. 21 Jalan 3 Taman Industrial Pandan Indah, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Miri-pujut, P. O. Box 698,', 'City:   Miri', 'State/province/area:    Sarawak', 'Phone number  +60 (0)85 662184', 'Zip code  98007', 'Country calling code  +60', 'Country  Malaysia']","Jalan Miri-pujut, P. O. Box 698,",Miri,Sarawak,+60 (0)85 662184,98007,+60,Malaysia,"Jalan Miri-pujut, P. O. Box 698,, Miri, Sarawak"
"['Street:  23 Menara Genesis Jln Sultan Ismail', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032144-1983', 'Zip code  50250', 'Country calling code  +60', 'Country  Malaysia']",23 Menara Genesis Jln Sultan Ismail,Kuala Lumpur,Wilayah Persekutuan,032144-1983,50250,+60,Malaysia,"23 Menara Genesis Jln Sultan Ismail, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Kompleks Pertama, Jalan Tuanku Abdul Rahman,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2694-4357', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']","Kompleks Pertama, Jalan Tuanku Abdul Rahman,",Kuala Lumpur,Wilayah Persekutuan,03-2694-4357,50100,+60,Malaysia,"Kompleks Pertama, Jalan Tuanku Abdul Rahman,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  29 3 Jln Mewah 2/2A Taman Subang Mewah Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  038024-1160', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",29 3 Jln Mewah 2/2A Taman Subang Mewah Petaling Jaya,Petaling Jaya,Selangor,038024-1160,47500,+60,Malaysia,"29 3 Jln Mewah 2/2A Taman Subang Mewah Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  36th Floor Menara Maxis City Centre', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-8507-9485', 'Zip code  50088', 'Country calling code  +60', 'Country  Malaysia']",36th Floor Menara Maxis City Centre,Kuala Lumpur,Wilayah Persekutuan,03-8507-9485,50088,+60,Malaysia,"36th Floor Menara Maxis City Centre, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  11 JLN SS19/6 SS19 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035634-7160', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",11 JLN SS19/6 SS19 Petaling Jaya,Petaling Jaya,Selangor,035634-7160,47500,+60,Malaysia,"11 JLN SS19/6 SS19 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  2 9B Jln Sarikei', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034023-5029', 'Zip code  53000', 'Country calling code  +60', 'Country  Malaysia']",2 9B Jln Sarikei,Kuala Lumpur,Wilayah Persekutuan,034023-5029,53000,+60,Malaysia,"2 9B Jln Sarikei, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  41 Jalan 1/23F Teratai Mewah', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 40226281', 'Zip code  53000', 'Country calling code  +60', 'Country  Malaysia']",41 Jalan 1/23F Teratai Mewah,Kuala Lumpur,Wilayah Persekutuan,(603) 40226281,53000,+60,Malaysia,"41 Jalan 1/23F Teratai Mewah, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  A 50 Lbh Merpati Kaw 17', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033342-9191', 'Zip code  41050', 'Country calling code  +60', 'Country  Malaysia']",A 50 Lbh Merpati Kaw 17,Klang,Selangor,033342-9191,41050,+60,Malaysia,"A 50 Lbh Merpati Kaw 17, Klang, Selangor"
"['Street:  Jalan Masyhur 1, Taman Perindustrian Cemerlang,', 'City:   Ulu Tiram', 'State/province/area:    Johor', 'Phone number  +60 (0)3 5543-1435', 'Zip code  81800', 'Country calling code  +60', 'Country  Malaysia']","Jalan Masyhur 1, Taman Perindustrian Cemerlang,",Ulu Tiram,Johor,+60 (0)3 5543-1435,81800,+60,Malaysia,"Jalan Masyhur 1, Taman Perindustrian Cemerlang,, Ulu Tiram, Johor"
"['Street:  3-3A Jln Pju 1/3F Sunway Mas Commecial Center', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037804-3531', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",3-3A Jln Pju 1/3F Sunway Mas Commecial Center,Petaling Jaya,Selangor,037804-3531,47301,+60,Malaysia,"3-3A Jln Pju 1/3F Sunway Mas Commecial Center, Petaling Jaya, Selangor"
"['Street:  Ptd Jln Manggis Kampung Pasir 81200 81200', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07236-2380', 'Zip code  18813', 'Country calling code  +60', 'Country  Malaysia']",Ptd Jln Manggis Kampung Pasir 81200 81200,Johor Bahru,Johor,07236-2380,18813,+60,Malaysia,"Ptd Jln Manggis Kampung Pasir 81200 81200, Johor Bahru, Johor"
"['Street:  No. 1327, Jalan Padang Benggali,', 'City:   Butterworth', 'State/province/area:    Pulau Pinang', 'Phone number  +60 (0)4 324-6818', 'Zip code  13050', 'Country calling code  +60', 'Country  Malaysia']","No. 1327, Jalan Padang Benggali,",Butterworth,Pulau Pinang,+60 (0)4 324-6818,13050,+60,Malaysia,"No. 1327, Jalan Padang Benggali,, Butterworth, Pulau Pinang"
"['Street:  No. 84 Jln Rotan Off Jln Kg Attap', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032272-3070', 'Zip code  50460', 'Country calling code  +60', 'Country  Malaysia']",No. 84 Jln Rotan Off Jln Kg Attap,Kuala Lumpur,Wilayah Persekutuan,032272-3070,50460,+60,Malaysia,"No. 84 Jln Rotan Off Jln Kg Attap, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 1 Jalan 1/57B,Off Jalan Segambut Atas,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  62528821', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']","No. 1 Jalan 1/57B,Off Jalan Segambut Atas,",Kuala Lumpur,Wilayah Persekutuan,62528821,51200,+60,Malaysia,"No. 1 Jalan 1/57B,Off Jalan Segambut Atas,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  12 Menara Pnb 201A Jln Tun Razak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032161-2921', 'Zip code  50400', 'Country calling code  +60', 'Country  Malaysia']",12 Menara Pnb 201A Jln Tun Razak,Kuala Lumpur,Wilayah Persekutuan,032161-2921,50400,+60,Malaysia,"12 Menara Pnb 201A Jln Tun Razak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  53 M Mdn Setia 1 Bukit Damansara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03254-0648', 'Zip code  50490', 'Country calling code  +60', 'Country  Malaysia']",53 M Mdn Setia 1 Bukit Damansara,Kuala Lumpur,Wilayah Persekutuan,03254-0648,50490,+60,Malaysia,"53 M Mdn Setia 1 Bukit Damansara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  G 64 Jln Raja Muda Abdul Aziz', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032698-3464', 'Zip code  50300', 'Country calling code  +60', 'Country  Malaysia']",G 64 Jln Raja Muda Abdul Aziz,Kuala Lumpur,Wilayah Persekutuan,032698-3464,50300,+60,Malaysia,"G 64 Jln Raja Muda Abdul Aziz, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Bang Mara', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07224-6377', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']",Bang Mara,Johor Bahru,Johor,07224-6377,80000,+60,Malaysia,"Bang Mara, Johor Bahru, Johor"
"['Street:  6th Floor Wisma Central Jalan Ampang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 21669149', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",6th Floor Wisma Central Jalan Ampang,Kuala Lumpur,Wilayah Persekutuan,(603) 21669149,50450,+60,Malaysia,"6th Floor Wisma Central Jalan Ampang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  3 Bangunan Pengangkutan (Twu) 21 Jln Barat Seksyen 8 Petaling Jaya Malaysi', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037954-7885', 'Zip code  46050', 'Country calling code  +60', 'Country  Malaysia']",3 Bangunan Pengangkutan (Twu) 21 Jln Barat Seksyen 8 Petaling Jaya Malaysi,Petaling Jaya,Selangor,037954-7885,46050,+60,Malaysia,"3 Bangunan Pengangkutan (Twu) 21 Jln Barat Seksyen 8 Petaling Jaya Malaysi, Petaling Jaya, Selangor"
"['Street:  1A Persiaran Seri Raya Taman Seri Raya Kampung Kepayang', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (603) 3575110', 'Zip code  31300', 'Country calling code  +60', 'Country  Malaysia']",1A Persiaran Seri Raya Taman Seri Raya Kampung Kepayang,Ipoh,Perak,(603) 3575110,31300,+60,Malaysia,"1A Persiaran Seri Raya Taman Seri Raya Kampung Kepayang, Ipoh, Perak"
"['Street:  1 Pelangi Point Ltg Pekan Baru', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033341-5569', 'Zip code  41050', 'Country calling code  +60', 'Country  Malaysia']",1 Pelangi Point Ltg Pekan Baru,Klang,Selangor,033341-5569,41050,+60,Malaysia,"1 Pelangi Point Ltg Pekan Baru, Klang, Selangor"
"['Street:  Suite 12A-5-1 Level 12A Menara Pan Global 8 Lorong P Ramlee', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 20318841', 'Zip code  50200', 'Country calling code  +60', 'Country  Malaysia']",Suite 12A-5-1 Level 12A Menara Pan Global 8 Lorong P Ramlee,Kuala Lumpur,Wilayah Persekutuan,(603) 20318841,50200,+60,Malaysia,"Suite 12A-5-1 Level 12A Menara Pan Global 8 Lorong P Ramlee, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1252 Kampung Kangkar Tebrau Baru', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07356-0633', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",1252 Kampung Kangkar Tebrau Baru,Johor Bahru,Johor,07356-0633,81100,+60,Malaysia,"1252 Kampung Kangkar Tebrau Baru, Johor Bahru, Johor"
"['Street:  55 Jalan Kuning Taman Pelangi', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07332-3580', 'Zip code  80400', 'Country calling code  +60', 'Country  Malaysia']",55 Jalan Kuning Taman Pelangi,Johor Bahru,Johor,07332-3580,80400,+60,Malaysia,"55 Jalan Kuning Taman Pelangi, Johor Bahru, Johor"
"['Street:  903 Jln Gemas Batu 4 Kampung Keru Tampin', 'City:  Tampin', 'State/province/area:    Negeri Sembilan', 'Phone number  606-4413049', 'Zip code  73000', 'Country calling code  +60', 'Country  Malaysia']",903 Jln Gemas Batu 4 Kampung Keru Tampin,City:  Tampin,Negeri Sembilan,606-4413049,73000,+60,Malaysia,"903 Jln Gemas Batu 4 Kampung Keru Tampin, City:  Tampin, Negeri Sembilan"
"['Street:  6Th Floor Bloka2 Pusat Dagang Setia Jaya Jln Lama Pusat Dagang Setia Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037877-6266', 'Zip code  47300', 'Country calling code  +60', 'Country  Malaysia']",6Th Floor Bloka2 Pusat Dagang Setia Jaya Jln Lama Pusat Dagang Setia Jaya,Petaling Jaya,Selangor,037877-6266,47300,+60,Malaysia,"6Th Floor Bloka2 Pusat Dagang Setia Jaya Jln Lama Pusat Dagang Setia Jaya, Petaling Jaya, Selangor"
"['Street:  Taman Connaught, Cheras, Kul', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  016-3662368/ 03-42808785', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']","Taman Connaught, Cheras, Kul",Kuala Lumpur,Wilayah Persekutuan,016-3662368/ 03-42808785,56000,+60,Malaysia,"Taman Connaught, Cheras, Kul, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  3rd Floor Berjaya Times Square Jalan Imbi', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 21445557', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",3rd Floor Berjaya Times Square Jalan Imbi,Kuala Lumpur,Wilayah Persekutuan,(603) 21445557,55100,+60,Malaysia,"3rd Floor Berjaya Times Square Jalan Imbi, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1st Floor Holiday Plaza Jalan Dato Sulaiman Taman Abad', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3349680', 'Zip code  80250', 'Country calling code  +60', 'Country  Malaysia']",1st Floor Holiday Plaza Jalan Dato Sulaiman Taman Abad,Johor Bahru,Johor,(607) 3349680,80250,+60,Malaysia,"1st Floor Holiday Plaza Jalan Dato Sulaiman Taman Abad, Johor Bahru, Johor"
"['Street:  Taman Perindustrian Puchong, Seksyen 5,', 'City:   Puchong', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 8062-2634', 'Zip code  47160', 'Country calling code  +60', 'Country  Malaysia']","Taman Perindustrian Puchong, Seksyen 5,",Puchong,Selangor,+60 (0)3 8062-2634,47160,+60,Malaysia,"Taman Perindustrian Puchong, Seksyen 5,, Puchong, Selangor"
