Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"[""Street:  6th Floor Pernas Int'l Jalan Sultan Ismail"", 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 21634097', 'Zip code  50250', 'Country calling code  +60', 'Country  Malaysia']",6th Floor Pernas Int'l Jalan Sultan Ismail,Kuala Lumpur,Wilayah Persekutuan,(603) 21634097,50250,+60,Malaysia,"6th Floor Pernas Int'l Jalan Sultan Ismail, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  258-259 jalan kip 4, kip industrial park,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  603 6273 6319', 'Zip code  52200', 'Country calling code  +60', 'Country  Malaysia']","258-259 jalan kip 4, kip industrial park,",Kuala Lumpur,Wilayah Persekutuan,603 6273 6319,52200,+60,Malaysia,"258-259 jalan kip 4, kip industrial park,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  19 Jalan Dedap 17 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3544194', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",19 Jalan Dedap 17 Taman Jaya,Johor Bahru,Johor,(607) 3544194,81100,+60,Malaysia,"19 Jalan Dedap 17 Taman Jaya, Johor Bahru, Johor"
"['Street:  Unit 707 Block E Pusat Dagangan Phileo Damansara 1 No 9 Jalan 16/11', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037665-0172', 'Zip code  46350', 'Country calling code  +60', 'Country  Malaysia']",Unit 707 Block E Pusat Dagangan Phileo Damansara 1 No 9 Jalan 16/11,Petaling Jaya,Selangor,037665-0172,46350,+60,Malaysia,"Unit 707 Block E Pusat Dagangan Phileo Damansara 1 No 9 Jalan 16/11, Petaling Jaya, Selangor"
"['Street:  J02, Puncak Arabella Tanah Rata,', 'City:   Cameron Highlands', 'State/province/area:    Pahang', 'Phone number  0163101755', 'Zip code  39000', 'Country calling code  +60', 'Country  Malaysia']","J02, Puncak Arabella Tanah Rata,",Cameron Highlands,Pahang,0163101755,39000,+60,Malaysia,"J02, Puncak Arabella Tanah Rata,, Cameron Highlands, Pahang"
"['Street:  M Bangunan Uda Bandar Baru Ampangan', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  606-7677346', 'Zip code  70400', 'Country calling code  +60', 'Country  Malaysia']",M Bangunan Uda Bandar Baru Ampangan,Seremban,Negeri Sembilan,606-7677346,70400,+60,Malaysia,"M Bangunan Uda Bandar Baru Ampangan, Seremban, Negeri Sembilan"
"['Street:  42 Jln Bunga Tanjong 2 Senawang Industrial Park', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06678-6540', 'Zip code  70450', 'Country calling code  +60', 'Country  Malaysia']",42 Jln Bunga Tanjong 2 Senawang Industrial Park,Seremban,Negeri Sembilan,06678-6540,70450,+60,Malaysia,"42 Jln Bunga Tanjong 2 Senawang Industrial Park, Seremban, Negeri Sembilan"
"['Street:  No. 11 Jalan Ros', 'City:   Segamat', 'State/province/area:    Johor', 'Phone number  6079312230', 'Zip code  85000', 'Country calling code  +60', 'Country  Malaysia']",No. 11 Jalan Ros,Segamat,Johor,6079312230,85000,+60,Malaysia,"No. 11 Jalan Ros, Segamat, Johor"
"['Street:  35 Jalan Indah 5/7 Taman Bukit Indah', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 2357787', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",35 Jalan Indah 5/7 Taman Bukit Indah,Johor Bahru,Johor,(607) 2357787,81200,+60,Malaysia,"35 Jalan Indah 5/7 Taman Bukit Indah, Johor Bahru, Johor"
"['Street:  No. 27 1St Floor Lrg 6E/91 Taman Shamelin', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039282-0286', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']",No. 27 1St Floor Lrg 6E/91 Taman Shamelin,Kuala Lumpur,Wilayah Persekutuan,039282-0286,56100,+60,Malaysia,"No. 27 1St Floor Lrg 6E/91 Taman Shamelin, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Sutera, Taman Sentosa,', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07-331-5567', 'Zip code  80150', 'Country calling code  +60', 'Country  Malaysia']","Jalan Sutera, Taman Sentosa,",Johor Bahru,Johor,07-331-5567,80150,+60,Malaysia,"Jalan Sutera, Taman Sentosa,, Johor Bahru, Johor"
"['Street:  No. 58 Jln Ss2/72 Ss2', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037957-4661', 'Zip code  47300', 'Country calling code  +60', 'Country  Malaysia']",No. 58 Jln Ss2/72 Ss2,Petaling Jaya,Selangor,037957-4661,47300,+60,Malaysia,"No. 58 Jln Ss2/72 Ss2, Petaling Jaya, Selangor"
"['Street:  10 Wisma Pantai Jln 4/83A Off Jln Pantai Baharu Malay', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032287-9698', 'Zip code  59200', 'Country calling code  +60', 'Country  Malaysia']",10 Wisma Pantai Jln 4/83A Off Jln Pantai Baharu Malay,Kuala Lumpur,Wilayah Persekutuan,032287-9698,59200,+60,Malaysia,"10 Wisma Pantai Jln 4/83A Off Jln Pantai Baharu Malay, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Km Plaza Jln Tuanku Munawir', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06767-0357', 'Zip code  70000', 'Country calling code  +60', 'Country  Malaysia']",Km Plaza Jln Tuanku Munawir,Seremban,Negeri Sembilan,06767-0357,70000,+60,Malaysia,"Km Plaza Jln Tuanku Munawir, Seremban, Negeri Sembilan"
"['Street:  19 Jln 9/23E Danau Kota', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034148-1575', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",19 Jln 9/23E Danau Kota,Kuala Lumpur,Wilayah Persekutuan,034148-1575,53300,+60,Malaysia,"19 Jln 9/23E Danau Kota, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Sbc 3, Taman Sri Batu Caves,', 'City:   Batu Caves', 'State/province/area:    Selangor', 'Phone number  +60 (0)9 859-8221', 'Zip code  68100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Sbc 3, Taman Sri Batu Caves,",Batu Caves,Selangor,+60 (0)9 859-8221,68100,+60,Malaysia,"Jalan Sbc 3, Taman Sri Batu Caves,, Batu Caves, Selangor"
"['Street:  Jelatang 27, Taman Megah Ria,', 'City:   Masai', 'State/province/area:    Johor', 'Phone number  +60 (0)5 255-6569', 'Zip code  81750', 'Country calling code  +60', 'Country  Malaysia']","Jelatang 27, Taman Megah Ria,",Masai,Johor,+60 (0)5 255-6569,81750,+60,Malaysia,"Jelatang 27, Taman Megah Ria,, Masai, Johor"
"['Street:  2432 Jalan Batu 20 Rawang', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (603) 60919664', 'Zip code  48000', 'Country calling code  +60', 'Country  Malaysia']",2432 Jalan Batu 20 Rawang,Ipoh,Perak,(603) 60919664,48000,+60,Malaysia,"2432 Jalan Batu 20 Rawang, Ipoh, Perak"
"['Street:  City Square Zon A Jln Wong Ah Fook', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07226-7518', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']",City Square Zon A Jln Wong Ah Fook,Johor Bahru,Johor,07226-7518,80000,+60,Malaysia,"City Square Zon A Jln Wong Ah Fook, Johor Bahru, Johor"
"['Street:  No. 28 2Nd Floor Blok B Luh Pulau Pinang New City Centre', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  383345-1038', 'Zip code  41050', 'Country calling code  +60', 'Country  Malaysia']",No. 28 2Nd Floor Blok B Luh Pulau Pinang New City Centre,Klang,Selangor,383345-1038,41050,+60,Malaysia,"No. 28 2Nd Floor Blok B Luh Pulau Pinang New City Centre, Klang, Selangor"
"['Street:  DINCO VILLAGE CENTRE, TL 55 KAMPUNG SERI MAKMOR, TANGKAK JOHOR', 'City:   Tangkak', 'State/province/area:    Johor', 'Phone number  06-9787930', 'Zip code  84900', 'Country calling code  +60', 'Country  Malaysia']","DINCO VILLAGE CENTRE, TL 55 KAMPUNG SERI MAKMOR, TANGKAK JOHOR",Tangkak,Johor,06-9787930,84900,+60,Malaysia,"DINCO VILLAGE CENTRE, TL 55 KAMPUNG SERI MAKMOR, TANGKAK JOHOR, Tangkak, Johor"
"['Street:  3 Pekeliling Business Centre 1 3 Jln 65C Off Jln Pahang Barat Malays', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034022-6712', 'Zip code  53000', 'Country calling code  +60', 'Country  Malaysia']",3 Pekeliling Business Centre 1 3 Jln 65C Off Jln Pahang Barat Malays,Kuala Lumpur,Wilayah Persekutuan,034022-6712,53000,+60,Malaysia,"3 Pekeliling Business Centre 1 3 Jln 65C Off Jln Pahang Barat Malays, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1 205 Jln Sarjana Taman Connaught', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039132-4714', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']",1 205 Jln Sarjana Taman Connaught,Kuala Lumpur,Wilayah Persekutuan,039132-4714,56000,+60,Malaysia,"1 205 Jln Sarjana Taman Connaught, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  5 Lrg Bukit Kuda', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033342-6224', 'Zip code  41300', 'Country calling code  +60', 'Country  Malaysia']",5 Lrg Bukit Kuda,Klang,Selangor,033342-6224,41300,+60,Malaysia,"5 Lrg Bukit Kuda, Klang, Selangor"
"['Street:  1 390 Jln Tuanku Abdul Rahman', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032698-6877', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",1 390 Jln Tuanku Abdul Rahman,Kuala Lumpur,Wilayah Persekutuan,032698-6877,50100,+60,Malaysia,"1 390 Jln Tuanku Abdul Rahman, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2 17 Jln Pjs 11/28B Taman Bandar Sunway Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035631-9742', 'Zip code  46150', 'Country calling code  +60', 'Country  Malaysia']",2 17 Jln Pjs 11/28B Taman Bandar Sunway Petaling Jaya,Petaling Jaya,Selangor,035631-9742,46150,+60,Malaysia,"2 17 Jln Pjs 11/28B Taman Bandar Sunway Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  29 Jln Damansara Endah Bukit Damansara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03254-4054', 'Zip code  50490', 'Country calling code  +60', 'Country  Malaysia']",29 Jln Damansara Endah Bukit Damansara,Kuala Lumpur,Wilayah Persekutuan,03254-4054,50490,+60,Malaysia,"29 Jln Damansara Endah Bukit Damansara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  42-1 Jalan Setiawangsa 11A Tmn Setiawangsa', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 42563397', 'Zip code  54200', 'Country calling code  +60', 'Country  Malaysia']",42-1 Jalan Setiawangsa 11A Tmn Setiawangsa,Kuala Lumpur,Wilayah Persekutuan,(603) 42563397,54200,+60,Malaysia,"42-1 Jalan Setiawangsa 11A Tmn Setiawangsa, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1 Blok C Diamond Square Jln 3/50 Off Jln Gombak Malay', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034023-3214', 'Zip code  53000', 'Country calling code  +60', 'Country  Malaysia']",1 Blok C Diamond Square Jln 3/50 Off Jln Gombak Malay,Kuala Lumpur,Wilayah Persekutuan,034023-3214,53000,+60,Malaysia,"1 Blok C Diamond Square Jln 3/50 Off Jln Gombak Malay, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 12, Jln Tamarind, Klang', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  012-525 1919', 'Zip code  41000', 'Country calling code  +60', 'Country  Malaysia']","No. 12, Jln Tamarind, Klang",Klang,Selangor,012-525 1919,41000,+60,Malaysia,"No. 12, Jln Tamarind, Klang, Klang, Selangor"
"['Street:  1 Pusat Perdagangan Amcorp Jln Persiaran Barat Seksyen 52 Petaling Jaya Ma', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037957-7293', 'Zip code  46200', 'Country calling code  +60', 'Country  Malaysia']",1 Pusat Perdagangan Amcorp Jln Persiaran Barat Seksyen 52 Petaling Jaya Ma,Petaling Jaya,Selangor,037957-7293,46200,+60,Malaysia,"1 Pusat Perdagangan Amcorp Jln Persiaran Barat Seksyen 52 Petaling Jaya Ma, Petaling Jaya, Selangor"
"['Street:  239 Jln Genting Kelang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034023-9434', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",239 Jln Genting Kelang,Kuala Lumpur,Wilayah Persekutuan,034023-9434,53300,+60,Malaysia,"239 Jln Genting Kelang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Ground Floor, Centre Point,', 'City:   Kota Kinabalu', 'State/province/area:    Sabah', 'Phone number  +60 (0)88 231955', 'Zip code  88000', 'Country calling code  +60', 'Country  Malaysia']","Ground Floor, Centre Point,",Kota Kinabalu,Sabah,+60 (0)88 231955,88000,+60,Malaysia,"Ground Floor, Centre Point,, Kota Kinabalu, Sabah"
"['Street:  38A Jalan Ss26/13 Taman Mayang Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  60378051663', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",38A Jalan Ss26/13 Taman Mayang Jaya,Petaling Jaya,Selangor,60378051663,47301,+60,Malaysia,"38A Jalan Ss26/13 Taman Mayang Jaya, Petaling Jaya, Selangor"
"['Street:  No. 2994 Kampung Sungai Penchala', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037726-1555', 'Zip code  60000', 'Country calling code  +60', 'Country  Malaysia']",No. 2994 Kampung Sungai Penchala,Kuala Lumpur,Wilayah Persekutuan,037726-1555,60000,+60,Malaysia,"No. 2994 Kampung Sungai Penchala, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 49 Taman Bukit Kepayang', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06762-0431', 'Zip code  70200', 'Country calling code  +60', 'Country  Malaysia']",No. 49 Taman Bukit Kepayang,Seremban,Negeri Sembilan,06762-0431,70200,+60,Malaysia,"No. 49 Taman Bukit Kepayang, Seremban, Negeri Sembilan"
"['Street:  G 1D Jln Chow Kit', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034044-4811', 'Zip code  50350', 'Country calling code  +60', 'Country  Malaysia']",G 1D Jln Chow Kit,Kuala Lumpur,Wilayah Persekutuan,034044-4811,50350,+60,Malaysia,"G 1D Jln Chow Kit, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Lorong Landasan, Off Jalan Bukit Kuda,', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 3291-2236', 'Zip code  41300', 'Country calling code  +60', 'Country  Malaysia']","Lorong Landasan, Off Jalan Bukit Kuda,",Klang,Selangor,+60 (0)3 3291-2236,41300,+60,Malaysia,"Lorong Landasan, Off Jalan Bukit Kuda,, Klang, Selangor"
"['Street:  9th Floor MNI Twins Tower 2 Jalan Pinang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 21611859', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",9th Floor MNI Twins Tower 2 Jalan Pinang,Kuala Lumpur,Wilayah Persekutuan,(603) 21611859,50450,+60,Malaysia,"9th Floor MNI Twins Tower 2 Jalan Pinang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  3 6 Jln 3/114 Kuchai Business Centre', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037984-5087', 'Zip code  58200', 'Country calling code  +60', 'Country  Malaysia']",3 6 Jln 3/114 Kuchai Business Centre,Kuala Lumpur,Wilayah Persekutuan,037984-5087,58200,+60,Malaysia,"3 6 Jln 3/114 Kuchai Business Centre, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  103 Jalan Kampung Nyabor', 'City:   Sibu', 'State/province/area:    Sarawak', 'Phone number  6084310788', 'Zip code  96007', 'Country calling code  +60', 'Country  Malaysia']",103 Jalan Kampung Nyabor,Sibu,Sarawak,6084310788,96007,+60,Malaysia,"103 Jalan Kampung Nyabor, Sibu, Sarawak"
"['Street:  276 Jln Sungai', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033373-1656', 'Zip code  41100', 'Country calling code  +60', 'Country  Malaysia']",276 Jln Sungai,Klang,Selangor,033373-1656,41100,+60,Malaysia,"276 Jln Sungai, Klang, Selangor"
"['Street:  2691 Jln Cinta Alam Country Heights Kajang', 'City:   Kajang', 'State/province/area:    Selangor', 'Phone number  60387372245', 'Zip code  43000', 'Country calling code  +60', 'Country  Malaysia']",2691 Jln Cinta Alam Country Heights Kajang,Kajang,Selangor,60387372245,43000,+60,Malaysia,"2691 Jln Cinta Alam Country Heights Kajang, Kajang, Selangor"
"['Street:  A 78 Lbh Tapah Kaw 18', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033342-9293', 'Zip code  41400', 'Country calling code  +60', 'Country  Malaysia']",A 78 Lbh Tapah Kaw 18,Klang,Selangor,033342-9293,41400,+60,Malaysia,"A 78 Lbh Tapah Kaw 18, Klang, Selangor"
"['Street:  3A Menara Axis Jln 51A/223 Seksyen 51A', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037955-9074', 'Zip code  46100', 'Country calling code  +60', 'Country  Malaysia']",3A Menara Axis Jln 51A/223 Seksyen 51A,Petaling Jaya,Selangor,037955-9074,46100,+60,Malaysia,"3A Menara Axis Jln 51A/223 Seksyen 51A, Petaling Jaya, Selangor"
"['Street:  Lorong Kota Permail 11, Taman kota Permai,', 'City:   Bukit Mertajam', 'State/province/area:    Kedah', 'Phone number  04502 1736', 'Zip code  14000', 'Country calling code  +60', 'Country  Malaysia']","Lorong Kota Permail 11, Taman kota Permai,",Bukit Mertajam,Kedah,04502 1736,14000,+60,Malaysia,"Lorong Kota Permail 11, Taman kota Permai,, Bukit Mertajam, Kedah"
"['Street:  Merlin Tower Jln Meldrum', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07226-4244', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']",Merlin Tower Jln Meldrum,Johor Bahru,Johor,07226-4244,80000,+60,Malaysia,"Merlin Tower Jln Meldrum, Johor Bahru, Johor"
"['Street:  12A Persiaran Wira Jaya Barat 44 Taman Jaya 1', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 3126487', 'Zip code  31350', 'Country calling code  +60', 'Country  Malaysia']",12A Persiaran Wira Jaya Barat 44 Taman Jaya 1,Ipoh,Perak,(605) 3126487,31350,+60,Malaysia,"12A Persiaran Wira Jaya Barat 44 Taman Jaya 1, Ipoh, Perak"
"['Street:  Room D & E 8Th Floor Foh Chong Building Jalan Ibrahim', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07224-0268', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']",Room D & E 8Th Floor Foh Chong Building Jalan Ibrahim,Johor Bahru,Johor,07224-0268,80000,+60,Malaysia,"Room D & E 8Th Floor Foh Chong Building Jalan Ibrahim, Johor Bahru, Johor"
"['Street:  Blok D Komplek Lien Hoe Jln Sutera 3 Taman Sentosa', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07331-8644', 'Zip code  80150', 'Country calling code  +60', 'Country  Malaysia']",Blok D Komplek Lien Hoe Jln Sutera 3 Taman Sentosa,Johor Bahru,Johor,07331-8644,80150,+60,Malaysia,"Blok D Komplek Lien Hoe Jln Sutera 3 Taman Sentosa, Johor Bahru, Johor"
"['Street:  Pt 11', 'City:  Tingkat Atas', 'State/province/area:    Pasar Besar Payang', 'Phone number  09-622-1722', 'Zip code  20000', 'Country calling code  +60', 'Country  Malaysia']",Pt 11,City:  Tingkat Atas,Pasar Besar Payang,09-622-1722,20000,+60,Malaysia,"Pt 11, City:  Tingkat Atas, Pasar Besar Payang"
"['Street:  3 Jalan Ali Pitchay', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  6052413693', 'Zip code  30250', 'Country calling code  +60', 'Country  Malaysia']",3 Jalan Ali Pitchay,Ipoh,Perak,6052413693,30250,+60,Malaysia,"3 Jalan Ali Pitchay, Ipoh, Perak"
"['Street:  43A Jln Central TimurSarawak', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08161-2316', 'Zip code  93300', 'Country calling code  +60', 'Country  Malaysia']",43A Jln Central TimurSarawak,Kuching,Sarawak,08161-2316,93300,+60,Malaysia,"43A Jln Central TimurSarawak, Kuching, Sarawak"
"['Street:  Taman Shatin Baru, 316, PRK', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  605-3216920', 'Zip code  31650', 'Country calling code  +60', 'Country  Malaysia']","Taman Shatin Baru, 316, PRK",Ipoh,Perak,605-3216920,31650,+60,Malaysia,"Taman Shatin Baru, 316, PRK, Ipoh, Perak"
"['Street:  95 Jln Kim Chuan Taman Chi Liung Pelabuhan Pelabuhan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033323-5087', 'Zip code  42000', 'Country calling code  +60', 'Country  Malaysia']",95 Jln Kim Chuan Taman Chi Liung Pelabuhan Pelabuhan,Klang,Selangor,033323-5087,42000,+60,Malaysia,"95 Jln Kim Chuan Taman Chi Liung Pelabuhan Pelabuhan, Klang, Selangor"
"['Street:  No. 471 1St Floor Jln NanasSarawak', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08241-9885', 'Zip code  93400', 'Country calling code  +60', 'Country  Malaysia']",No. 471 1St Floor Jln NanasSarawak,Kuching,Sarawak,08241-9885,93400,+60,Malaysia,"No. 471 1St Floor Jln NanasSarawak, Kuching, Sarawak"
