Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  85 Jalan Bandar Timah', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 2555361', 'Zip code  30000', 'Country calling code  +60', 'Country  Malaysia']",85 Jalan Bandar Timah,Ipoh,Perak,(605) 2555361,30000,+60,Malaysia,"85 Jalan Bandar Timah, Ipoh, Perak"
"['Street:  hentian duta persiaran duta', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  603 62033052', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",hentian duta persiaran duta,Kuala Lumpur,Wilayah Persekutuan,603 62033052,50480,+60,Malaysia,"hentian duta persiaran duta, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  58 Jln 6/116B Kuchai Intrepreneur Park', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  054981-4854', 'Zip code  58200', 'Country calling code  +60', 'Country  Malaysia']",58 Jln 6/116B Kuchai Intrepreneur Park,Kuala Lumpur,Wilayah Persekutuan,054981-4854,58200,+60,Malaysia,"58 Jln 6/116B Kuchai Intrepreneur Park, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1045 Jln Datuk Abu Samah Kampung Pasir Hulu Ampang', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  034106-9987', 'Zip code  68000', 'Country calling code  +60', 'Country  Malaysia']",1045 Jln Datuk Abu Samah Kampung Pasir Hulu Ampang,Klang,Selangor,034106-9987,68000,+60,Malaysia,"1045 Jln Datuk Abu Samah Kampung Pasir Hulu Ampang, Klang, Selangor"
"['Street:  B 12 Jln Pahang Barat', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034024-1972', 'Zip code  53000', 'Country calling code  +60', 'Country  Malaysia']",B 12 Jln Pahang Barat,Kuala Lumpur,Wilayah Persekutuan,034024-1972,53000,+60,Malaysia,"B 12 Jln Pahang Barat, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Ptd Jln Tebrau 81100 81100', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07331-0081', 'Zip code  91778', 'Country calling code  +60', 'Country  Malaysia']",Ptd Jln Tebrau 81100 81100,Johor Bahru,Johor,07331-0081,91778,+60,Malaysia,"Ptd Jln Tebrau 81100 81100, Johor Bahru, Johor"
"['Street:  30 Hala Tasek Timur 16 Anjung Bercham Elit', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 5575855', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",30 Hala Tasek Timur 16 Anjung Bercham Elit,Ipoh,Perak,(605) 5575855,31400,+60,Malaysia,"30 Hala Tasek Timur 16 Anjung Bercham Elit, Ipoh, Perak"
"['Street:  1 30 Jln Tun Sambanthan 3', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032273-3791', 'Zip code  50470', 'Country calling code  +60', 'Country  Malaysia']",1 30 Jln Tun Sambanthan 3,Kuala Lumpur,Wilayah Persekutuan,032273-3791,50470,+60,Malaysia,"1 30 Jln Tun Sambanthan 3, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  10th Floor, Block C Megan Avenue 1 189 Jalan Tun Razak,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  +603-2167 2017', 'Zip code  50400', 'Country calling code  +60', 'Country  Malaysia']","10th Floor, Block C Megan Avenue 1 189 Jalan Tun Razak,",Kuala Lumpur,Wilayah Persekutuan,+603-2167 2017,50400,+60,Malaysia,"10th Floor, Block C Megan Avenue 1 189 Jalan Tun Razak,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  44-5-12 Taman Naga Emas Salak Selatan Garden', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 2720360', 'Zip code  57100', 'Country calling code  +60', 'Country  Malaysia']",44-5-12 Taman Naga Emas Salak Selatan Garden,Kuala Lumpur,Wilayah Persekutuan,(603) 2720360,57100,+60,Malaysia,"44-5-12 Taman Naga Emas Salak Selatan Garden, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  3 1 1 Jln Pju 1/42 Dataran Prima Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037880-6559', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",3 1 1 Jln Pju 1/42 Dataran Prima Petaling Jaya,Petaling Jaya,Selangor,037880-6559,47301,+60,Malaysia,"3 1 1 Jln Pju 1/42 Dataran Prima Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  40B', 'City:  Ground Floor', 'State/province/area:    Jalan Central', 'Phone number  084-32-3677', 'Zip code  96008', 'Country calling code  +60', 'Country  Malaysia']",40B,City:  Ground Floor,Jalan Central,084-32-3677,96008,+60,Malaysia,"40B, City:  Ground Floor, Jalan Central"
"['Street:  Jalan Medan Selayang 1, Medan Selayang,', 'City:   Batu Caves', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 6187-4927', 'Zip code  68100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Medan Selayang 1, Medan Selayang,",Batu Caves,Selangor,+60 (0)3 6187-4927,68100,+60,Malaysia,"Jalan Medan Selayang 1, Medan Selayang,, Batu Caves, Selangor"
"['Street:  21 Jln Durian 5 Taman Cheras', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039131-3978', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']",21 Jln Durian 5 Taman Cheras,Kuala Lumpur,Wilayah Persekutuan,039131-3978,56100,+60,Malaysia,"21 Jln Durian 5 Taman Cheras, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 6 Jalan 32/10A Taman Perindustrian I K S Mukim Batu', 'City:   Batu Caves', 'State/province/area:    Selangor', 'Phone number  60361865136', 'Zip code  68100', 'Country calling code  +60', 'Country  Malaysia']",No. 6 Jalan 32/10A Taman Perindustrian I K S Mukim Batu,Batu Caves,Selangor,60361865136,68100,+60,Malaysia,"No. 6 Jalan 32/10A Taman Perindustrian I K S Mukim Batu, Batu Caves, Selangor"
"['Street:  4 Wisma Yap Ka Jln Wilayah Persekutuan', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  034043-3653', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",4 Wisma Yap Ka Jln Wilayah Persekutuan,Ipoh,Perak,034043-3653,51200,+60,Malaysia,"4 Wisma Yap Ka Jln Wilayah Persekutuan, Ipoh, Perak"
"['Street:  12 Lorong Keramat 21 Kampung Datok Keramat', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 3242233', 'Zip code  54000', 'Country calling code  +60', 'Country  Malaysia']",12 Lorong Keramat 21 Kampung Datok Keramat,Kuala Lumpur,Wilayah Persekutuan,(603) 3242233,54000,+60,Malaysia,"12 Lorong Keramat 21 Kampung Datok Keramat, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  32 Jln Padang Walter Grenier', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032148-1337', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",32 Jln Padang Walter Grenier,Kuala Lumpur,Wilayah Persekutuan,032148-1337,55100,+60,Malaysia,"32 Jln Padang Walter Grenier, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  7585 1 Jln Kwong Lee Bank Kuching', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08234-1728', 'Zip code  93450', 'Country calling code  +60', 'Country  Malaysia']",7585 1 Jln Kwong Lee Bank Kuching,Kuching,Sarawak,08234-1728,93450,+60,Malaysia,"7585 1 Jln Kwong Lee Bank Kuching, Kuching, Sarawak"
"['Street:  Lorong Gopeng, Off Jalan Goh Hock Huat,', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 3343-2859', 'Zip code  41400', 'Country calling code  +60', 'Country  Malaysia']","Lorong Gopeng, Off Jalan Goh Hock Huat,",Klang,Selangor,+60 (0)3 3343-2859,41400,+60,Malaysia,"Lorong Gopeng, Off Jalan Goh Hock Huat,, Klang, Selangor"
"['Street:  No. 48A Jalan Petaling Utama 9 Batu 7 Off Jalan Klang Lama', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  60377819337', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']",No. 48A Jalan Petaling Utama 9 Batu 7 Off Jalan Klang Lama,Petaling Jaya,Selangor,60377819337,46000,+60,Malaysia,"No. 48A Jalan Petaling Utama 9 Batu 7 Off Jalan Klang Lama, Petaling Jaya, Selangor"
"['Street:  DS 1730', 'City:  Kampung Tongkang', 'State/province/area:    Permatang Tinggi', 'Phone number  04-588-3315', 'Zip code  14000', 'Country calling code  +60', 'Country  Malaysia']",DS 1730,City:  Kampung Tongkang,Permatang Tinggi,04-588-3315,14000,+60,Malaysia,"DS 1730, City:  Kampung Tongkang, Permatang Tinggi"
"['Street:  1 Blok I Komplek Sentosa Jln Sutera 3 Taman Sentosa', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07335-3981', 'Zip code  80150', 'Country calling code  +60', 'Country  Malaysia']",1 Blok I Komplek Sentosa Jln Sutera 3 Taman Sentosa,Johor Bahru,Johor,07335-3981,80150,+60,Malaysia,"1 Blok I Komplek Sentosa Jln Sutera 3 Taman Sentosa, Johor Bahru, Johor"
"['Street:  1 17 Jln Lee Sam', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  606-7630690', 'Zip code  70000', 'Country calling code  +60', 'Country  Malaysia']",1 17 Jln Lee Sam,Seremban,Negeri Sembilan,606-7630690,70000,+60,Malaysia,"1 17 Jln Lee Sam, Seremban, Negeri Sembilan"
"['Street:  AC-G-10 Pandan Indah Jalan 3/6 Pandah Indah', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 3997944', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",AC-G-10 Pandan Indah Jalan 3/6 Pandah Indah,Kuala Lumpur,Wilayah Persekutuan,(603) 3997944,55100,+60,Malaysia,"AC-G-10 Pandan Indah Jalan 3/6 Pandah Indah, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2 15 Jln 2/114A Taman Indrahana', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037983-6233', 'Zip code  58200', 'Country calling code  +60', 'Country  Malaysia']",2 15 Jln 2/114A Taman Indrahana,Kuala Lumpur,Wilayah Persekutuan,037983-6233,58200,+60,Malaysia,"2 15 Jln 2/114A Taman Indrahana, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  80 Jln Tampoi', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  607-3338679', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",80 Jln Tampoi,Johor Bahru,Johor,607-3338679,81200,+60,Malaysia,"80 Jln Tampoi, Johor Bahru, Johor"
"['Street:  1 20 Jln Durian Emas 3 Betaria Business Centre', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06761-6350', 'Zip code  70400', 'Country calling code  +60', 'Country  Malaysia']",1 20 Jln Durian Emas 3 Betaria Business Centre,Seremban,Negeri Sembilan,06761-6350,70400,+60,Malaysia,"1 20 Jln Durian Emas 3 Betaria Business Centre, Seremban, Negeri Sembilan"
"['Street:  16/F Tower C Jalan 4/83A Off Jalan Pantai Bahru', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 22871163', 'Zip code  59200', 'Country calling code  +60', 'Country  Malaysia']",16/F Tower C Jalan 4/83A Off Jalan Pantai Bahru,Kuala Lumpur,Wilayah Persekutuan,(603) 22871163,59200,+60,Malaysia,"16/F Tower C Jalan 4/83A Off Jalan Pantai Bahru, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 4828, Mak Mandin Industrial Estate,', 'City:   Butterworth', 'State/province/area:    Pulau Pinang', 'Phone number  +60 (0)5 243-3473', 'Zip code  13400', 'Country calling code  +60', 'Country  Malaysia']","No. 4828, Mak Mandin Industrial Estate,",Butterworth,Pulau Pinang,+60 (0)5 243-3473,13400,+60,Malaysia,"No. 4828, Mak Mandin Industrial Estate,, Butterworth, Pulau Pinang"
"['Street:  No. 44, Jalan Ss 15/4,', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)88 710047', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']","No. 44, Jalan Ss 15/4,",Subang Jaya,Selangor,+60 (0)88 710047,47500,+60,Malaysia,"No. 44, Jalan Ss 15/4,, Subang Jaya, Selangor"
"['Street:  Batu 5 1/4, Jalan Meru,', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  03-3392-9075', 'Zip code  41050', 'Country calling code  +60', 'Country  Malaysia']","Batu 5 1/4, Jalan Meru,",Klang,Selangor,03-3392-9075,41050,+60,Malaysia,"Batu 5 1/4, Jalan Meru,, Klang, Selangor"
"['Street:  7A Lengkuk Keluli 2 Bukit Raja Industrial Area', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 33452015', 'Zip code  41050', 'Country calling code  +60', 'Country  Malaysia']",7A Lengkuk Keluli 2 Bukit Raja Industrial Area,Klang,Selangor,(603) 33452015,41050,+60,Malaysia,"7A Lengkuk Keluli 2 Bukit Raja Industrial Area, Klang, Selangor"
"['Street:  No. 37, Jalan Banda Kaba,', 'City:   Melaka', 'State/province/area:    Melaka', 'Phone number  +60 (0)6 282-4210', 'Zip code  75000', 'Country calling code  +60', 'Country  Malaysia']","No. 37, Jalan Banda Kaba,",Melaka,Melaka,+60 (0)6 282-4210,75000,+60,Malaysia,"No. 37, Jalan Banda Kaba,, Melaka, Melaka"
"['Street:  G 24 Jln Perdana 4/3 Taman Pandan Perdana', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039459-2045', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']",G 24 Jln Perdana 4/3 Taman Pandan Perdana,Kuala Lumpur,Wilayah Persekutuan,039459-2045,56100,+60,Malaysia,"G 24 Jln Perdana 4/3 Taman Pandan Perdana, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  6-1, Ground Floor, Kuala Lumpur', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-4042 3242', 'Zip code  50350', 'Country calling code  +60', 'Country  Malaysia']","6-1, Ground Floor, Kuala Lumpur",Kuala Lumpur,Wilayah Persekutuan,03-4042 3242,50350,+60,Malaysia,"6-1, Ground Floor, Kuala Lumpur, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  6km Jalan Beaufort/Gadong, Kampung Kelabu,', 'City:   Beaufort', 'State/province/area:    Sabah', 'Phone number  608-7224210', 'Zip code  89808', 'Country calling code  +60', 'Country  Malaysia']","6km Jalan Beaufort/Gadong, Kampung Kelabu,",Beaufort,Sabah,608-7224210,89808,+60,Malaysia,"6km Jalan Beaufort/Gadong, Kampung Kelabu,, Beaufort, Sabah"
"['Street:  1St Floor Lot 534 Jalan RambutanSarawak', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08224-1110', 'Zip code  93400', 'Country calling code  +60', 'Country  Malaysia']",1St Floor Lot 534 Jalan RambutanSarawak,Kuching,Sarawak,08224-1110,93400,+60,Malaysia,"1St Floor Lot 534 Jalan RambutanSarawak, Kuching, Sarawak"
"['Street:  Blok B Pangsapuri Bukit Kuda Jalan Perak', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 33446712', 'Zip code  41300', 'Country calling code  +60', 'Country  Malaysia']",Blok B Pangsapuri Bukit Kuda Jalan Perak,Klang,Selangor,(603) 33446712,41300,+60,Malaysia,"Blok B Pangsapuri Bukit Kuda Jalan Perak, Klang, Selangor"
"['Street:  2 Jalan Anggerik 25 Taman Jaya', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  (607) 3517533', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",2 Jalan Anggerik 25 Taman Jaya,Johor Bahru,Johor,(607) 3517533,81100,+60,Malaysia,"2 Jalan Anggerik 25 Taman Jaya, Johor Bahru, Johor"
"['Street:  4 Wisma Mca Jln Ampang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032161-9797', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",4 Wisma Mca Jln Ampang,Kuala Lumpur,Wilayah Persekutuan,032161-9797,50450,+60,Malaysia,"4 Wisma Mca Jln Ampang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Serampang, Taman Pelangi,', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  +60 (0)7 331-2259', 'Zip code  80400', 'Country calling code  +60', 'Country  Malaysia']","Jalan Serampang, Taman Pelangi,",Johor Bahru,Johor,+60 (0)7 331-2259,80400,+60,Malaysia,"Jalan Serampang, Taman Pelangi,, Johor Bahru, Johor"
"['Street:  C 103 Lbh Turi Kaw 5 Taman Chi Liung', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033373-7217', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']",C 103 Lbh Turi Kaw 5 Taman Chi Liung,Klang,Selangor,033373-7217,41200,+60,Malaysia,"C 103 Lbh Turi Kaw 5 Taman Chi Liung, Klang, Selangor"
"['Street:  13 Angkasaraya Jln Ampang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032141-1510', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",13 Angkasaraya Jln Ampang,Kuala Lumpur,Wilayah Persekutuan,032141-1510,50450,+60,Malaysia,"13 Angkasaraya Jln Ampang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1 Jln Hussein', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05253-4920', 'Zip code  30250', 'Country calling code  +60', 'Country  Malaysia']",1 Jln Hussein,Ipoh,Perak,05253-4920,30250,+60,Malaysia,"1 Jln Hussein, Ipoh, Perak"
"['Street:  12 Jln 3 Kaw 16 Taman Intan', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033343-6277', 'Zip code  41300', 'Country calling code  +60', 'Country  Malaysia']",12 Jln 3 Kaw 16 Taman Intan,Klang,Selangor,033343-6277,41300,+60,Malaysia,"12 Jln 3 Kaw 16 Taman Intan, Klang, Selangor"
"['Street:  Psn Tengku Ampuan Rahimah Taman Chi Liung 41200 41200 41200', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033371-0147', 'Zip code  11465', 'Country calling code  +60', 'Country  Malaysia']",Psn Tengku Ampuan Rahimah Taman Chi Liung 41200 41200 41200,Klang,Selangor,033371-0147,11465,+60,Malaysia,"Psn Tengku Ampuan Rahimah Taman Chi Liung 41200 41200 41200, Klang, Selangor"
"['Street:  8 5 Jln Pju 8/5G Bandar Damansara Perdana Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037722-1267', 'Zip code  47820', 'Country calling code  +60', 'Country  Malaysia']",8 5 Jln Pju 8/5G Bandar Damansara Perdana Petaling Jaya,Petaling Jaya,Selangor,037722-1267,47820,+60,Malaysia,"8 5 Jln Pju 8/5G Bandar Damansara Perdana Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  No. 126 Jln U Thant', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  034251-7832', 'Zip code  55000', 'Country calling code  +60', 'Country  Malaysia']",No. 126 Jln U Thant,Kuala Lumpur,Wilayah Persekutuan,034251-7832,55000,+60,Malaysia,"No. 126 Jln U Thant, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  G 11 Jln Ss26/8 Ss26 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037880-0181', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",G 11 Jln Ss26/8 Ss26 Petaling Jaya,Petaling Jaya,Selangor,037880-0181,47301,+60,Malaysia,"G 11 Jln Ss26/8 Ss26 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  3 G Blok E Kompleks Sentosa Jln Sutera 3 Taman Sentosa Malays', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07333-3316', 'Zip code  80150', 'Country calling code  +60', 'Country  Malaysia']",3 G Blok E Kompleks Sentosa Jln Sutera 3 Taman Sentosa Malays,Johor Bahru,Johor,07333-3316,80150,+60,Malaysia,"3 G Blok E Kompleks Sentosa Jln Sutera 3 Taman Sentosa Malays, Johor Bahru, Johor"
"['Street:  Kepong, WP Kuala Lumpur,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  +60 (0)3 6276-0265', 'Zip code  52100', 'Country calling code  +60', 'Country  Malaysia']","Kepong, WP Kuala Lumpur,",Kuala Lumpur,Wilayah Persekutuan,+60 (0)3 6276-0265,52100,+60,Malaysia,"Kepong, WP Kuala Lumpur,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 167 2Nd Floor Jln Chan Chin AnnSarawak', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08242-3581', 'Zip code  93100', 'Country calling code  +60', 'Country  Malaysia']",No. 167 2Nd Floor Jln Chan Chin AnnSarawak,Kuching,Sarawak,08242-3581,93100,+60,Malaysia,"No. 167 2Nd Floor Jln Chan Chin AnnSarawak, Kuching, Sarawak"
"['Street:  32 Kompleks Sri Temin Jalan Ibrahim', 'City:   Sungai Petani', 'State/province/area:    Kedah', 'Phone number  7044221770', 'Zip code  08000', 'Country calling code  +60', 'Country  Malaysia']",32 Kompleks Sri Temin Jalan Ibrahim,Sungai Petani,Kedah,7044221770,08000,+60,Malaysia,"32 Kompleks Sri Temin Jalan Ibrahim, Sungai Petani, Kedah"
"['Street:  60 3rd Floor Plaza Damas Jln Sri Hartamas 1', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 62018436', 'Zip code  50480', 'Country calling code  +60', 'Country  Malaysia']",60 3rd Floor Plaza Damas Jln Sri Hartamas 1,Kuala Lumpur,Wilayah Persekutuan,(603) 62018436,50480,+60,Malaysia,"60 3rd Floor Plaza Damas Jln Sri Hartamas 1, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Lot 803 Jalan Subang 5 Taman Perindustrian Subang', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  035633-2677', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",Lot 803 Jalan Subang 5 Taman Perindustrian Subang,Petaling Jaya,Selangor,035633-2677,47500,+60,Malaysia,"Lot 803 Jalan Subang 5 Taman Perindustrian Subang, Petaling Jaya, Selangor"
